Date,MSCI USA Prime Value Index
1997-10-29,1522.83949
1997-10-30,1505.351853
1997-10-31,1522.092379
1997-11-03,1553.274475
1997-11-04,1548.811118
1997-11-05,1547.954378
1997-11-06,1542.025145
1997-11-07,1525.590946
1997-11-10,1523.224665
1997-11-11,1529.577565
1997-11-12,1505.714571
1997-11-13,1515.212584
1997-11-14,1527.245367
1997-11-17,1552.778921
1997-11-18,1553.448748
1997-11-19,1561.116158
1997-11-20,1583.795304
1997-11-21,1591.6051
1997-11-24,1573.451469
1997-11-25,1577.435056
1997-11-26,1580.873524
1997-11-27,1580.873524
1997-11-28,1585.981507
1997-12-01,1613.317216
1997-12-02,1611.724775
1997-12-03,1615.737155
1997-12-04,1614.540058
1997-12-05,1629.060512
1997-12-08,1630.11408
1997-12-09,1625.592939
1997-12-10,1616.223626
1997-12-11,1596.909847
1997-12-12,1593.910591
1997-12-15,1613.616883
1997-12-16,1614.894705
1997-12-17,1615.304511
1997-12-18,1601.946502
1997-12-19,1590.386579
1997-12-22,1603.980849
1997-12-23,1588.573005
1997-12-24,1584.27024
1997-12-25,1584.27024
1997-12-26,1588.766995
1997-12-29,1609.47195
1997-12-30,1631.290551
1997-12-31,1633.921191
1998-01-01,1633.921191
1998-01-02,1634.865616
1998-01-05,1628.232685
1998-01-06,1610.724424
1998-01-07,1610.623786
1998-01-08,1595.39997
1998-01-09,1554.283478
1998-01-12,1567.615195
1998-01-13,1583.836441
1998-01-14,1595.62319
1998-01-15,1583.577015
1998-01-16,1599.229349
1998-01-19,1599.229349
1998-01-20,1616.163989
1998-01-21,1603.853556
1998-01-22,1593.106281
1998-01-23,1581.718395
1998-01-26,1582.193897
1998-01-27,1587.135921
1998-01-28,1596.418751
1998-01-29,1611.204092
1998-01-30,1599.234481
1998-02-02,1628.539255
1998-02-03,1637.717269
1998-02-04,1639.150686
1998-02-05,1638.471774
1998-02-06,1649.641062
1998-02-09,1653.789132
1998-02-10,1660.498263
1998-02-11,1663.232697
1998-02-12,1669.662083
1998-02-13,1665.326146
1998-02-16,1665.326146
1998-02-17,1671.257302
1998-02-18,1681.398894
1998-02-19,1672.697675
1998-02-20,1678.35388
1998-02-23,1674.222977
1998-02-24,1668.56165
1998-02-25,1683.091829
1998-02-26,1690.756648
1998-02-27,1694.367443
1998-03-02,1698.301816
1998-03-03,1708.419386
1998-03-04,1703.517692
1998-03-05,1690.58522
1998-03-06,1713.357465
1998-03-09,1713.086414
1998-03-10,1731.818429
1998-03-11,1741.419799
1998-03-12,1742.507702
1998-03-13,1740.570515
1998-03-16,1760.429856
1998-03-17,1762.949332
1998-03-18,1772.213618
1998-03-19,1780.706568
1998-03-20,1799.624418
1998-03-23,1790.203864
1998-03-24,1801.980667
1998-03-25,1796.842432
1998-03-26,1793.888976
1998-03-27,1785.253163
1998-03-30,1782.202374
1998-03-31,1790.630147
1998-04-01,1794.562993
1998-04-02,1808.188207
1998-04-03,1804.574461
1998-04-06,1814.566674
1998-04-07,1799.696809
1998-04-08,1787.233702
1998-04-09,1801.250071
1998-04-10,1801.250071
1998-04-13,1798.544401
1998-04-14,1818.233519
1998-04-15,1830.324664
1998-04-16,1824.815233
1998-04-17,1840.034666
1998-04-20,1831.09976
1998-04-21,1833.949008
1998-04-22,1830.375967
1998-04-23,1815.885786
1998-04-24,1798.651174
1998-04-27,1769.175698
1998-04-28,1767.898776
1998-04-29,1773.175329
1998-04-30,1797.078393
1998-05-01,1815.120744
1998-05-04,1818.257989
1998-05-05,1806.255437
1998-05-06,1798.578372
1998-05-07,1787.134687
1998-05-08,1799.380208
1998-05-11,1805.108365
1998-05-12,1811.865149
1998-05-13,1816.757181
1998-05-14,1819.884758
1998-05-15,1810.900267
1998-05-18,1801.267147
1998-05-19,1797.240154
1998-05-20,1809.250994
1998-05-21,1802.596215
1998-05-22,1800.370605
1998-05-25,1800.370605
1998-05-26,1779.839896
1998-05-27,1771.351906
1998-05-28,1783.623513
1998-05-29,1781.846651
1998-06-01,1791.612286
1998-06-02,1788.627803
1998-06-03,1780.269849
1998-06-04,1788.563977
1998-06-05,1813.844173
1998-06-08,1812.206003
1998-06-09,1810.172665
1998-06-10,1804.720632
1998-06-11,1782.70334
1998-06-12,1783.449574
1998-06-15,1752.07664
1998-06-16,1759.826194
1998-06-17,1785.600436
1998-06-18,1773.218661
1998-06-19,1758.486825
1998-06-22,1766.20589
1998-06-23,1779.424433
1998-06-24,1782.587989
1998-06-25,1775.720123
1998-06-26,1778.62673
1998-06-29,1783.7424
1998-06-30,1782.737988
1998-07-01,1805.996312
1998-07-02,1803.27401
1998-07-03,1803.27401
1998-07-06,1813.445239
1998-07-07,1804.807989
1998-07-08,1818.861335
1998-07-09,1803.352382
1998-07-10,1802.660799
1998-07-13,1790.958566
1998-07-14,1812.566733
1998-07-15,1801.616808
1998-07-16,1809.353234
1998-07-17,1808.203361
1998-07-20,1799.280879
1998-07-21,1782.420903
1998-07-22,1788.16354
1998-07-23,1756.811049
1998-07-24,1753.23167
1998-07-27,1761.917725
1998-07-28,1739.047644
1998-07-29,1737.527084
1998-07-30,1754.812898
1998-07-31,1734.57152
1998-08-03,1723.268633
1998-08-04,1670.510812
1998-08-05,1676.063411
1998-08-06,1680.671425
1998-08-07,1693.947311
1998-08-10,1688.794088
1998-08-11,1676.639935
1998-08-12,1700.82618
1998-08-13,1690.252991
1998-08-14,1675.442067
1998-08-17,1695.697328
1998-08-18,1715.212625
1998-08-19,1707.327331
1998-08-20,1701.46337
1998-08-21,1687.704442
1998-08-24,1695.965279
1998-08-25,1691.056644
1998-08-26,1671.980896
1998-08-27,1620.766328
1998-08-28,1616.30017
1998-08-31,1551.272947
1998-09-01,1585.821994
1998-09-02,1573.154331
1998-09-03,1565.115123
1998-09-04,1566.818827
1998-09-07,1566.818827
1998-09-08,1624.662573
1998-09-09,1614.561641
1998-09-10,1590.133262
1998-09-11,1624.395179
1998-09-14,1656.510444
1998-09-15,1676.6605
1998-09-16,1687.808457
1998-09-17,1657.528278
1998-09-18,1662.585041
1998-09-21,1662.694412
1998-09-22,1670.984542
1998-09-23,1722.432562
1998-09-24,1691.352962
1998-09-25,1691.924667
1998-09-28,1702.755876
1998-09-29,1713.44966
1998-09-30,1669.003789
1998-10-01,1642.339606
1998-10-02,1679.631384
1998-10-05,1672.595522
1998-10-06,1665.020575
1998-10-07,1656.609197
1998-10-08,1642.124253
1998-10-09,1651.646647
1998-10-12,1649.563828
1998-10-13,1655.955396
1998-10-14,1677.634759
1998-10-15,1729.332262
1998-10-16,1735.581264
1998-10-19,1738.454707
1998-10-20,1747.29493
1998-10-21,1734.632375
1998-10-22,1729.788341
1998-10-23,1713.571834
1998-10-26,1706.30675
1998-10-27,1703.81913
1998-10-28,1705.579835
1998-10-29,1720.560335
1998-10-30,1741.71262
1998-11-02,1756.814561
1998-11-03,1766.835584
1998-11-04,1774.680423
1998-11-05,1796.853917
1998-11-06,1802.474405
1998-11-09,1787.132247
1998-11-10,1778.079579
1998-11-11,1764.56009
1998-11-12,1771.910913
1998-11-13,1784.937894
1998-11-16,1795.773042
1998-11-17,1796.950264
1998-11-18,1794.347685
1998-11-19,1793.90744
1998-11-20,1809.658251
1998-11-23,1833.428828
1998-11-24,1833.865371
1998-11-25,1836.162242
1998-11-26,1836.162242
1998-11-27,1843.797699
1998-11-30,1807.773235
1998-12-01,1807.332194
1998-12-02,1800.082022
1998-12-03,1783.027304
1998-12-04,1811.616752
1998-12-07,1822.356501
1998-12-08,1816.198115
1998-12-09,1820.924271
1998-12-10,1798.543998
1998-12-11,1792.325891
1998-12-14,1768.11328
1998-12-15,1773.244751
1998-12-16,1780.885689
1998-12-17,1800.851523
1998-12-18,1798.468574
1998-12-21,1808.027718
1998-12-22,1801.719249
1998-12-23,1822.340094
1998-12-24,1820.073898
1998-12-25,1820.073898
1998-12-28,1814.219099
1998-12-29,1834.792805
1998-12-30,1825.306434
1998-12-31,1830.776024
1999-01-01,1830.776024
1999-01-04,1827.988383
1999-01-05,1841.264436
1999-01-06,1882.272737
1999-01-07,1872.145872
1999-01-08,1894.123643
1999-01-11,1878.110716
1999-01-12,1848.607491
1999-01-13,1835.726853
1999-01-14,1803.578143
1999-01-15,1836.56941
1999-01-18,1836.56941
1999-01-19,1836.575389
1999-01-20,1819.883261
1999-01-21,1807.904104
1999-01-22,1797.842164
1999-01-25,1810.082136
1999-01-26,1808.449814
1999-01-27,1779.388608
1999-01-28,1789.21992
1999-01-29,1795.491274
1999-02-01,1789.426845
1999-02-02,1776.819601
1999-02-03,1790.533117
1999-02-04,1783.519236
1999-02-05,1791.901958
1999-02-08,1794.494385
1999-02-09,1767.356878
1999-02-10,1763.266141
1999-02-11,1773.98477
1999-02-12,1746.302793
1999-02-15,1746.302793
1999-02-16,1756.82798
1999-02-17,1748.76749
1999-02-18,1776.189951
1999-02-19,1771.710236
1999-02-22,1802.016964
1999-02-23,1789.143117
1999-02-24,1774.755792
1999-02-25,1764.858368
1999-02-26,1756.956083
1999-03-01,1759.804545
1999-03-02,1761.573275
1999-03-03,1764.179365
1999-03-04,1786.021256
1999-03-05,1816.465392
1999-03-08,1813.397409
1999-03-09,1799.588623
1999-03-10,1814.458913
1999-03-11,1821.789487
1999-03-12,1821.761265
1999-03-15,1833.432484
1999-03-16,1827.180966
1999-03-17,1833.990051
1999-03-18,1855.935987
1999-03-19,1838.678013
1999-03-22,1834.259154
1999-03-23,1801.92149
1999-03-24,1812.577222
1999-03-25,1831.763088
1999-03-26,1820.513153
1999-03-29,1840.366947
1999-03-30,1818.592907
1999-03-31,1804.821247
1999-04-01,1807.230601
1999-04-02,1807.230601
1999-04-05,1830.434409
1999-04-06,1822.19138
1999-04-07,1829.379299
1999-04-08,1848.116866
1999-04-09,1855.635783
1999-04-12,1879.232519
1999-04-13,1873.78051
1999-04-14,1889.64362
1999-04-15,1917.616457
1999-04-16,1941.542518
1999-04-19,1962.414222
1999-04-20,1959.318224
1999-04-21,1968.463607
1999-04-22,1970.660007
1999-04-23,1960.885431
1999-04-26,1950.431839
1999-04-27,1974.119986
1999-04-28,2002.788179
1999-04-29,2013.4593
1999-04-30,1989.205912
1999-05-03,2043.627551
1999-05-04,2033.901541
1999-05-05,2055.341894
1999-05-06,2059.059557
1999-05-07,2064.651937
1999-05-10,2067.37105
1999-05-11,2065.47086
1999-05-12,2060.982662
1999-05-13,2073.854104
1999-05-14,2041.896236
1999-05-17,2037.784869
1999-05-18,2022.023385
1999-05-19,2031.959973
1999-05-20,2041.27548
1999-05-21,2050.485909
1999-05-24,2033.331669
1999-05-25,2016.976398
1999-05-26,2032.810123
1999-05-27,1985.386429
1999-05-28,2000.47773
1999-05-31,2000.47773
1999-06-01,2004.306825
1999-06-02,2005.552929
1999-06-03,2008.616642
1999-06-04,2022.228697
1999-06-07,2031.835657
1999-06-08,2019.691902
1999-06-09,2010.254601
1999-06-10,1998.051849
1999-06-11,1986.864271
1999-06-14,2006.180855
1999-06-15,2015.554605
1999-06-16,2030.206599
1999-06-17,2030.779182
1999-06-18,2033.008859
1999-06-21,2018.265016
1999-06-22,2007.254149
1999-06-23,1995.424417
1999-06-24,1971.567297
1999-06-25,1968.881115
1999-06-28,1982.41677
1999-06-29,1993.167693
1999-06-30,1990.574
1999-07-01,2007.878521
1999-07-02,2022.939457
1999-07-05,2022.939457
1999-07-06,2018.258717
1999-07-07,2023.619591
1999-07-08,2012.143088
1999-07-09,2015.514091
1999-07-12,2013.867892
1999-07-13,1998.395754
1999-07-14,1997.945413
1999-07-15,2002.359676
1999-07-16,2012.772633
1999-07-19,2009.471931
1999-07-20,1988.668216
1999-07-21,1982.539833
1999-07-22,1981.004998
1999-07-23,1977.243699
1999-07-26,1974.828657
1999-07-27,1979.048924
1999-07-28,1971.223337
1999-07-29,1938.867149
1999-07-30,1927.139737
1999-08-02,1939.289532
1999-08-03,1930.798335
1999-08-04,1922.338391
1999-08-05,1929.217701
1999-08-06,1911.221342
1999-08-09,1912.219126
1999-08-10,1892.012703
1999-08-11,1912.362721
1999-08-12,1907.150916
1999-08-13,1926.221442
1999-08-16,1925.66254
1999-08-17,1938.980148
1999-08-18,1923.619809
1999-08-19,1923.158921
1999-08-20,1938.415074
1999-08-23,1958.472856
1999-08-24,1953.921915
1999-08-25,1943.34898
1999-08-26,1920.6225
1999-08-27,1909.120226
1999-08-30,1873.695558
1999-08-31,1862.960381
1999-09-01,1873.983941
1999-09-02,1854.961745
1999-09-03,1889.821103
1999-09-06,1889.821103
1999-09-07,1872.342708
1999-09-08,1871.889421
1999-09-09,1873.504388
1999-09-10,1867.742376
1999-09-13,1858.648976
1999-09-14,1841.222669
1999-09-15,1835.075204
1999-09-16,1823.990189
1999-09-17,1840.737007
1999-09-20,1823.273952
1999-09-21,1787.232103
1999-09-22,1779.29384
1999-09-23,1755.66454
1999-09-24,1735.117599
1999-09-27,1734.350892
1999-09-28,1722.471153
1999-09-29,1722.737091
1999-09-30,1738.445608
1999-10-01,1733.971754
1999-10-04,1757.673802
1999-10-05,1740.36875
1999-10-06,1760.994049
1999-10-07,1749.050523
1999-10-08,1764.073005
1999-10-11,1755.241405
1999-10-12,1735.400119
1999-10-13,1720.726659
1999-10-14,1733.575488
1999-10-15,1689.818819
1999-10-18,1705.418151
1999-10-19,1702.296699
1999-10-20,1716.158503
1999-10-21,1710.694245
1999-10-22,1739.938071
1999-10-25,1730.30331
1999-10-26,1709.182616
1999-10-27,1741.384493
1999-10-28,1791.126172
1999-10-29,1820.794536
1999-11-01,1805.306134
1999-11-02,1814.34852
1999-11-03,1805.865359
1999-11-04,1806.337157
1999-11-05,1814.588931
1999-11-08,1817.318118
1999-11-09,1808.590077
1999-11-10,1795.580131
1999-11-11,1792.616811
1999-11-12,1814.637342
1999-11-15,1825.031322
1999-11-16,1842.486754
1999-11-17,1829.225363
1999-11-18,1824.305659
1999-11-19,1803.84297
1999-11-22,1783.260397
1999-11-23,1767.949127
1999-11-24,1766.072142
1999-11-25,1766.072142
1999-11-26,1757.158586
1999-11-29,1740.453866
1999-11-30,1756.034757
1999-12-01,1756.267317
1999-12-02,1757.218471
1999-12-03,1783.1768
1999-12-06,1761.659014
1999-12-07,1733.715636
1999-12-08,1721.014737
1999-12-09,1719.149595
1999-12-10,1724.216661
1999-12-13,1712.238608
1999-12-14,1705.038137
1999-12-15,1712.016969
1999-12-16,1704.609337
1999-12-17,1698.92306
1999-12-20,1687.568977
1999-12-21,1693.39444
1999-12-22,1698.902606
1999-12-23,1726.603166
1999-12-24,1726.603166
1999-12-27,1711.953799
1999-12-28,1723.331977
1999-12-29,1734.440277
1999-12-30,1740.402055
1999-12-31,1746.004964
2000-01-03,1704.953983
2000-01-04,1669.088487
2000-01-05,1689.600619
2000-01-06,1727.776371
2000-01-07,1761.415665
2000-01-10,1741.696803
2000-01-11,1725.654948
2000-01-12,1728.225666
2000-01-13,1746.425539
2000-01-14,1749.249219
2000-01-17,1749.249219
2000-01-18,1721.411689
2000-01-19,1719.550641
2000-01-20,1689.403726
2000-01-21,1682.132132
2000-01-24,1658.121733
2000-01-25,1647.158634
2000-01-26,1667.824436
2000-01-27,1665.217477
2000-01-28,1630.276383
2000-01-31,1657.689046
2000-02-01,1668.20992
2000-02-02,1658.096436
2000-02-03,1656.524844
2000-02-04,1638.351354
2000-02-07,1623.081754
2000-02-08,1616.650799
2000-02-09,1579.823493
2000-02-10,1557.94044
2000-02-11,1537.236875
2000-02-14,1538.457886
2000-02-15,1561.89325
2000-02-16,1552.939062
2000-02-17,1544.479255
2000-02-18,1505.666962
2000-02-21,1505.666962
2000-02-22,1521.241106
2000-02-23,1503.3494
2000-02-24,1477.115619
2000-02-25,1464.436926
2000-02-28,1488.805962
2000-02-29,1494.166168
2000-03-01,1507.538998
2000-03-02,1499.140709
2000-03-03,1516.795606
2000-03-06,1488.743356
2000-03-07,1467.311366
2000-03-08,1472.29344
2000-03-09,1485.160018
2000-03-10,1480.474776
2000-03-13,1482.205097
2000-03-14,1465.823524
2000-03-15,1539.611704
2000-03-16,1628.608732
2000-03-17,1606.161392
2000-03-20,1586.510087
2000-03-21,1624.463391
2000-03-22,1610.555516
2000-03-23,1648.634225
2000-03-24,1652.694164
2000-03-27,1642.943556
2000-03-28,1641.359403
2000-03-29,1649.679737
2000-03-30,1664.533257
2000-03-31,1682.715166
2000-04-03,1723.481883
2000-04-04,1706.17025
2000-04-05,1704.810215
2000-04-06,1710.594995
2000-04-07,1684.813385
2000-04-10,1710.52578
2000-04-11,1730.88728
2000-04-12,1756.502043
2000-04-13,1744.729566
2000-04-14,1651.272424
2000-04-17,1664.232161
2000-04-18,1680.56485
2000-04-19,1671.570143
2000-04-20,1692.51224
2000-04-21,1692.51224
2000-04-24,1718.967946
2000-04-25,1761.453388
2000-04-26,1749.910424
2000-04-27,1730.396964
2000-04-28,1714.685199
2000-05-01,1731.608784
2000-05-02,1727.171973
2000-05-03,1694.762103
2000-05-04,1695.583596
2000-05-05,1705.516752
2000-05-08,1725.869332
2000-05-09,1721.214851
2000-05-10,1713.800033
2000-05-11,1741.820428
2000-05-12,1755.991716
2000-05-15,1787.461097
2000-05-16,1785.809156
2000-05-17,1765.742865
2000-05-18,1784.244993
2000-05-19,1768.439149
2000-05-22,1774.062154
2000-05-23,1773.204047
2000-05-24,1795.936993
2000-05-25,1760.523848
2000-05-26,1754.385875
2000-05-29,1754.385875
2000-05-30,1769.122637
2000-05-31,1773.73019
2000-06-01,1802.779448
2000-06-02,1825.11175
2000-06-05,1798.56785
2000-06-06,1784.959821
2000-06-07,1789.600127
2000-06-08,1768.867408
2000-06-09,1763.327725
2000-06-12,1771.336741
2000-06-13,1769.222343
2000-06-14,1772.493494
2000-06-15,1745.694655
2000-06-16,1704.38389
2000-06-19,1707.369438
2000-06-20,1690.402532
2000-06-21,1680.794135
2000-06-22,1667.48616
2000-06-23,1670.821771
2000-06-26,1676.389957
2000-06-27,1675.08923
2000-06-28,1672.259645
2000-06-29,1666.626865
2000-06-30,1616.866713
2000-07-03,1664.344699
2000-07-04,1664.344699
2000-07-05,1671.884889
2000-07-06,1680.894913
2000-07-07,1699.973628
2000-07-10,1711.364749
2000-07-11,1730.982856
2000-07-12,1734.382633
2000-07-13,1732.189835
2000-07-14,1739.873633
2000-07-17,1725.156169
2000-07-18,1713.956558
2000-07-19,1714.909741
2000-07-20,1732.759831
2000-07-21,1720.969946
2000-07-24,1715.050109
2000-07-25,1719.260255
2000-07-26,1696.255168
2000-07-27,1720.989578
2000-07-28,1705.94817
2000-07-31,1713.932473
2000-08-01,1737.073433
2000-08-02,1742.936318
2000-08-03,1770.613814
2000-08-04,1799.487048
2000-08-07,1816.964508
2000-08-08,1832.240976
2000-08-09,1819.294939
2000-08-10,1816.157469
2000-08-11,1839.484739
2000-08-14,1851.327781
2000-08-15,1834.885453
2000-08-16,1826.900443
2000-08-17,1833.3633
2000-08-18,1825.677822
2000-08-21,1826.217678
2000-08-22,1833.631078
2000-08-23,1821.100093
2000-08-24,1812.795635
2000-08-25,1804.924263
2000-08-28,1809.778601
2000-08-29,1796.155673
2000-08-30,1800.944266
2000-08-31,1823.89489
2000-09-01,1820.850436
2000-09-04,1820.850436
2000-09-05,1844.642555
2000-09-06,1869.108091
2000-09-07,1864.841185
2000-09-08,1879.631684
2000-09-11,1897.797108
2000-09-12,1893.214186
2000-09-13,1890.140229
2000-09-14,1879.516294
2000-09-15,1871.040494
2000-09-18,1838.596007
2000-09-19,1826.757087
2000-09-20,1802.382694
2000-09-21,1792.711365
2000-09-22,1819.861894
2000-09-25,1820.173732
2000-09-26,1822.748203
2000-09-27,1834.331825
2000-09-28,1867.809399
2000-09-29,1855.979979
2000-10-02,1871.422487
2000-10-03,1867.579672
2000-10-04,1862.059489
2000-10-05,1853.119412
2000-10-06,1826.785824
2000-10-09,1824.049452
2000-10-10,1811.124549
2000-10-11,1798.510438
2000-10-12,1753.17531
2000-10-13,1778.2178
2000-10-16,1782.961938
2000-10-17,1753.822318
2000-10-18,1744.601716
2000-10-19,1779.474693
2000-10-20,1778.914591
2000-10-23,1775.958207
2000-10-24,1804.496043
2000-10-25,1793.057722
2000-10-26,1788.19823
2000-10-27,1821.373167
2000-10-30,1889.283486
2000-10-31,1906.619332
2000-11-01,1911.415103
2000-11-02,1906.364636
2000-11-03,1894.162472
2000-11-06,1913.082837
2000-11-07,1904.895193
2000-11-08,1906.036788
2000-11-09,1910.588519
2000-11-10,1895.457308
2000-11-13,1890.468112
2000-11-14,1890.694144
2000-11-15,1890.173704
2000-11-16,1885.877164
2000-11-17,1877.952613
2000-11-20,1857.014031
2000-11-21,1864.561083
2000-11-22,1843.406919
2000-11-23,1843.406919
2000-11-24,1855.593294
2000-11-27,1857.83701
2000-11-28,1867.208819
2000-11-29,1890.156697
2000-11-30,1878.095848
2000-12-01,1894.735112
2000-12-04,1905.908925
2000-12-05,1943.140496
2000-12-06,1910.22167
2000-12-07,1896.918362
2000-12-08,1926.357093
2000-12-11,1944.698489
2000-12-12,1956.855853
2000-12-13,1958.933808
2000-12-14,1930.665066
2000-12-15,1909.691694
2000-12-18,1948.993294
2000-12-19,1960.286669
2000-12-20,1927.151328
2000-12-21,1945.117963
2000-12-22,1977.940614
2000-12-25,1977.940614
2000-12-26,2001.501112
2000-12-27,2024.344849
2000-12-28,2028.698233
2000-12-29,2012.275196
2001-01-01,2012.275196
2001-01-02,2008.901127
2001-01-03,2077.866319
2001-01-04,2083.378756
2001-01-05,2035.024267
2001-01-08,2036.813525
2001-01-09,2042.376408
2001-01-10,2064.20996
2001-01-11,2063.172984
2001-01-12,2053.227453
2001-01-15,2053.227453
2001-01-16,2078.235529
2001-01-17,2073.434857
2001-01-18,2067.897993
2001-01-19,2043.22452
2001-01-22,2064.56132
2001-01-23,2087.068965
2001-01-24,2105.680822
2001-01-25,2112.350656
2001-01-26,2109.992413
2001-01-29,2136.429438
2001-01-30,2169.54685
2001-01-31,2158.391031
2001-02-01,2165.583504
2001-02-02,2145.208914
2001-02-05,2164.112328
2001-02-06,2148.550705
2001-02-07,2131.698388
2001-02-08,2132.397404
2001-02-09,2123.345194
2001-02-12,2146.641233
2001-02-13,2134.918631
2001-02-14,2114.30814
2001-02-15,2112.853417
2001-02-16,2103.883955
2001-02-19,2103.883955
2001-02-20,2078.207696
2001-02-21,2043.613233
2001-02-22,2058.450884
2001-02-23,2045.116591
2001-02-26,2095.239626
2001-02-27,2102.556307
2001-02-28,2081.212795
2001-03-01,2067.005872
2001-03-02,2088.235351
2001-03-05,2104.928828
2001-03-06,2119.618844
2001-03-07,2157.339901
2001-03-08,2176.301668
2001-03-09,2153.185429
2001-03-12,2081.052668
2001-03-13,2085.331709
2001-03-14,2030.229256
2001-03-15,2053.09238
2001-03-16,2025.3074
2001-03-19,2057.906261
2001-03-20,2019.882542
2001-03-21,1982.971401
2001-03-22,1938.180322
2001-03-23,1966.810184
2001-03-26,2013.353525
2001-03-27,2055.480878
2001-03-28,2034.507028
2001-03-29,2040.763837
2001-03-30,2062.328009
2001-04-02,2052.590216
2001-04-03,1996.915179
2001-04-04,1996.294977
2001-04-05,2051.585639
2001-04-06,2002.090875
2001-04-09,2031.304439
2001-04-10,2080.813692
2001-04-11,2063.260266
2001-04-12,2073.068335
2001-04-13,2073.068335
2001-04-16,2080.278209
2001-04-17,2089.323559
2001-04-18,2154.815829
2001-04-19,2162.046493
2001-04-20,2140.702371
2001-04-23,2128.277189
2001-04-24,2120.530002
2001-04-25,2133.424316
2001-04-26,2157.368893
2001-04-27,2178.060285
2001-04-30,2163.641098
2001-05-01,2178.639278
2001-05-02,2172.97055
2001-05-03,2153.22542
2001-05-04,2178.172264
2001-05-07,2171.033788
2001-05-08,2158.297746
2001-05-09,2160.967633
2001-05-10,2176.924996
2001-05-11,2163.633073
2001-05-14,2177.107609
2001-05-15,2183.655076
2001-05-16,2232.426602
2001-05-17,2230.067358
2001-05-18,2237.677328
2001-05-21,2241.890363
2001-05-22,2246.75495
2001-05-23,2224.866226
2001-05-24,2230.012872
2001-05-25,2212.879701
2001-05-28,2212.879701
2001-05-29,2218.423738
2001-05-30,2200.960025
2001-05-31,2222.000472
2001-06-01,2222.949749
2001-06-04,2230.436201
2001-06-05,2247.432023
2001-06-06,2223.404439
2001-06-07,2223.145663
2001-06-08,2212.388295
2001-06-11,2198.651555
2001-06-12,2186.101182
2001-06-13,2175.877194
2001-06-14,2136.033292
2001-06-15,2135.507354
2001-06-18,2122.228387
2001-06-19,2126.087266
2001-06-20,2126.016421
2001-06-21,2160.34742
2001-06-22,2148.445385
2001-06-25,2131.427855
2001-06-26,2125.233122
2001-06-27,2127.303198
2001-06-28,2145.424088
2001-06-29,2159.206446
2001-07-02,2182.233354
2001-07-03,2175.25848
2001-07-04,2175.25848
2001-07-05,2160.395295
2001-07-06,2126.047245
2001-07-09,2144.390584
2001-07-10,2134.179302
2001-07-11,2139.23951
2001-07-12,2184.744547
2001-07-13,2191.128295
2001-07-16,2173.563158
2001-07-17,2185.354878
2001-07-18,2187.091824
2001-07-19,2187.956741
2001-07-20,2168.674674
2001-07-23,2139.383662
2001-07-24,2097.467324
2001-07-25,2122.109181
2001-07-26,2156.292517
2001-07-27,2157.103087
2001-07-30,2154.925025
2001-07-31,2166.226847
2001-08-01,2173.611119
2001-08-02,2183.168852
2001-08-03,2171.201245
2001-08-06,2150.418918
2001-08-07,2157.620142
2001-08-08,2129.508423
2001-08-09,2124.759458
2001-08-10,2140.934622
2001-08-13,2144.983504
2001-08-14,2145.421554
2001-08-15,2128.627085
2001-08-16,2137.947443
2001-08-17,2106.361145
2001-08-20,2106.776215
2001-08-21,2094.393465
2001-08-22,2112.559072
2001-08-23,2109.718732
2001-08-24,2129.478038
2001-08-27,2116.079399
2001-08-28,2100.313966
2001-08-29,2077.517003
2001-08-30,2058.303121
2001-08-31,2071.941545
2001-09-03,2071.941545
2001-09-04,2081.836575
2001-09-05,2075.006747
2001-09-06,2033.67031
2001-09-07,1995.761443
2001-09-10,1992.465561
2001-09-11,1992.465561
2001-09-12,1992.465561
2001-09-13,1992.465561
2001-09-14,1992.465561
2001-09-17,1876.542565
2001-09-18,1874.706973
2001-09-19,1845.898311
2001-09-20,1787.490896
2001-09-21,1752.77617
2001-09-24,1819.825125
2001-09-25,1837.803998
2001-09-26,1826.612904
2001-09-27,1856.745923
2001-09-28,1908.945786
2001-10-01,1898.722889
2001-10-02,1927.080247
2001-10-03,1954.892263
2001-10-04,1940.10383
2001-10-05,1922.087191
2001-10-08,1903.425514
2001-10-09,1891.236217
2001-10-10,1934.946589
2001-10-11,1962.55954
2001-10-12,1945.590261
2001-10-15,1944.80047
2001-10-16,1957.719968
2001-10-17,1924.753878
2001-10-18,1898.703961
2001-10-19,1892.951335
2001-10-22,1922.665695
2001-10-23,1915.010985
2001-10-24,1900.246001
2001-10-25,1919.951554
2001-10-26,1931.240911
2001-10-29,1898.958217
2001-10-30,1865.465453
2001-10-31,1861.690472
2001-11-01,1894.26371
2001-11-02,1900.542014
2001-11-05,1927.723861
2001-11-06,1950.296797
2001-11-07,1948.942095
2001-11-08,1953.850508
2001-11-09,1955.004081
2001-11-12,1949.343537
2001-11-13,1986.730966
2001-11-14,1987.834175
2001-11-15,1989.492185
2001-11-16,1994.340028
2001-11-19,2011.803066
2001-11-20,2003.2583
2001-11-21,1991.772866
2001-11-22,1991.772866
2001-11-23,2020.630661
2001-11-26,2029.432024
2001-11-27,2016.250824
2001-11-28,1981.824334
2001-11-29,2001.96056
2001-11-30,2002.674954
2001-12-03,2005.702084
2001-12-04,2078.337725
2001-12-05,2133.211599
2001-12-06,2124.878228
2001-12-07,2115.210401
2001-12-10,2089.67163
2001-12-11,2079.625427
