Date,RAFI Fundamental Select Emerging Markets 350 Index
2025-09-03,-0.0008880775587734036
2025-09-02,-0.0018385521401895755
2025-09-01,0.010433167187771986
2025-08-29,-0.0023498068028560137
2025-08-28,-0.0030684714557918102
2025-08-27,-0.006775356382107023
2025-08-26,-0.008214770335822519
2025-08-25,0.01386463241836089
2025-08-22,0.005100519988076702
2025-08-21,0.0023071688216840247
2025-08-20,-0.005078070168195503
2025-08-19,-0.003595346617741635
2025-08-18,-0.0002220887861613674
2025-08-15,-0.0018309304082235744
2025-08-14,-0.0037055517836545038
2025-08-13,0.012246418812619009
2025-08-12,0.005997501041232756
2025-08-11,0.0008253370126134474
2025-08-08,-0.0038202489805746476
2025-08-07,0.012495270128231928
2025-08-06,-0.0005210653264641207
2025-08-05,0.006981940048408131
2025-08-04,0.007924389890218597
2025-08-01,-0.009103203448567188
2025-07-31,-0.011000952970090294
2025-07-30,-0.0010521744939541167
2025-07-29,-0.0040088494103165395
2025-07-28,-0.0016026306393085443
2025-07-25,-0.00897809378034542
2025-07-24,0.0023921866235523392
2025-07-23,0.013790046747338636
2025-07-22,-0.0005349247344184072
2025-07-21,0.004171352794051009
2025-07-18,0.008805649162616724
2025-07-17,-0.00030471805115894757
2025-07-16,-0.0008626230506409982
2025-07-15,0.0060322457140427055
2025-07-14,3.403357412090635e-05
2025-07-11,-0.0008501160408395103
2025-07-10,0.005857404272057165
2025-07-09,-0.004731834351755615
2025-07-08,0.0020381535522713268
2025-07-07,-0.00487113555165164
2025-07-04,-0.0011612728228254099
2025-07-03,0.0033253106316391
2025-07-02,0.008517025473882667
2025-07-01,0.006127027959958786
2025-06-30,-0.007035072535796716
2025-06-27,-0.00023987183990270555
2025-06-26,0.006379915336799158
2025-06-25,0.005888474546873912
2025-06-24,0.01948614573939489
2025-06-23,-0.002794847605864903
2025-06-20,0.0074074731989803855
2025-06-19,-0.014538293216630138
2025-06-18,-0.004348621774481698
2025-06-17,-0.0016617365582043409
2025-06-16,0.007777086091554253
2025-06-13,-0.007233383238745117
2025-06-12,-0.004074414411290528
2025-06-11,0.010777750516981488
2025-06-10,0.0082337974415152
2025-06-09,0.008859337956113267
2025-06-06,-0.0005077724822947216
2025-06-05,0.0064012336270966586
2025-06-04,0.00654237655212242
2025-06-03,0.009933835189471996
2025-06-02,-0.0047528344671201594
2025-05-30,-0.012194138570571056
2025-05-29,0.005287145121775305
2025-05-28,-0.002434970124444047
2025-05-27,-0.002473761102795624
2025-05-26,-0.004141562904449336
2025-05-23,0.002595194415857316
2025-05-22,-0.00650799719053663
2025-05-21,0.005201304794673511
2025-05-20,0.005282686623482968
2025-05-19,-0.004195891783567274
2025-05-16,-0.0034147950677162475
2025-05-15,-0.0022861514375178693
2025-05-14,0.01565732768356498
2025-05-13,-0.0005869180481815617
2025-05-12,0.021377847459190358
2025-05-09,0.006245533932830449
2025-05-08,0.0007522567703108773
2025-05-07,-0.0005754701219626845
2025-05-06,0.0003342556312790901
2025-05-05,0.002475892624446585
2025-05-02,0.019723229370337325
2025-05-01,-0.0007303077725613338
2025-04-30,0.002977492817868743
2025-04-29,0.0009426506574750082
2025-04-28,0.005264518105156268
2025-04-25,0.0035541723101160105
2025-04-24,-0.0013046940204720636
2025-04-23,0.01906363343076989
2025-04-22,0.004566703331238209
2025-04-21,0.002066644360029235
2025-04-18,0.0007780568276947175
2025-04-17,0.007471572304578178
2025-04-16,-0.010524868930037012
2025-04-15,0.005449053325699449
2025-04-14,0.018397136882740917
2025-04-11,0.021105362568777375
2025-04-10,0.028115501519756725
2025-04-09,-0.004883581713349461
2025-04-08,-0.007184117781995014
2025-04-07,-0.08203719478928384
2025-04-04,-0.019786838796840067
2025-04-03,-0.008834250855527581
2025-04-02,0.0004651768602423889
2025-04-01,0.008699405962893758
2025-03-31,-0.013625718543751275
2025-03-28,-0.008971736278655884
2025-03-27,0.0002569255191271491
2025-03-26,-0.000146793031001069
2025-03-25,-0.006154715880078876
2025-03-24,0.0052889683303543045
2025-03-21,-0.011068204068312881
2025-03-20,-0.008431157531414546
2025-03-19,-0.00241205849914361
2025-03-18,0.016182674697258204
2025-03-17,0.010059454783073019
2025-03-14,0.0190770962296003
2025-03-13,-0.003085553997194901
2025-03-12,-0.000598052591249898
2025-03-11,-0.003352766964069387
2025-03-10,-0.014311549300946469
2025-03-07,-0.0011278609154928843
2025-03-06,0.017503265534614565
2025-03-05,0.020771626396441922
2025-03-04,-0.0032087490625325454
2025-03-03,0.0012642104862932158
2025-02-28,-0.02220404673166465
2025-02-27,-0.009445861221333285
2025-02-26,0.015406044628918147
2025-02-25,-0.013473882248782654
2025-02-24,-0.00803220199432797
2025-02-21,0.016364481636448103
2025-02-20,-0.004028337269065152
2025-02-19,-0.005241630893380256
2025-02-18,0.008322651358933175
2025-02-17,0.0042630199345154995
2025-02-14,0.017531370427321225
2025-02-13,0.0008169624197285064
2025-02-12,0.00931962874894543
2025-02-11,-0.0026297921986018213
2025-02-10,0.0036278828712099642
2025-02-07,0.00577247936676506
2025-02-06,0.005864590109815104
2025-02-05,-0.000960325928800021
2025-02-04,0.016075459052425245
2025-02-03,-0.013073548437302462
2025-01-31,0.00015566170819281133
2025-01-30,0.004200982834588585
2025-01-29,0.0017518448198243775
2025-01-28,-0.0005770904858319881
2025-01-27,0.0027560908627251024
2025-01-24,0.009955324860575931
2025-01-23,0.002293486894360486
2025-01-22,-0.003955696202531778
2025-01-21,0.003015394381844283
2025-01-20,0.011173296423341528
2025-01-17,0.002443217808343112
2025-01-16,0.00895755559162481
2025-01-15,0.0050161086415727585
2025-01-14,0.013620486534526632
2025-01-13,-0.013266440290821468
2025-01-10,-0.009224085673873561
2025-01-09,-0.006554053375889546
2025-01-08,-0.009563099557632126
2025-01-07,0.0011943269470018336
2025-01-06,0.0029847468455519444
2025-01-03,0.0012393555351217778
2025-01-02,-0.009474403270995801
2025-01-01,0.0004952505472517466
2024-12-31,-0.0009400914362618362
2024-12-30,-0.0036775217644217095
2024-12-27,-0.002419521406863412
2024-12-26,0.0006003227965201141
2024-12-25,0.0017252087502588331
2024-12-24,0.0061497564894810175
2024-12-23,0.009613747659152239
2024-12-20,-0.006210129278171772
2024-12-19,-0.010458623440315784
2024-12-18,0.0008180563768971361
2024-12-17,-0.008279003391752249
2024-12-16,-0.005076388956422817
2024-12-13,-0.010736447159555462
2024-12-12,0.0032526445834299977
2024-12-11,-0.004534973097617301
2024-12-10,-0.0048000611959992945
2024-12-09,0.01762170262038909
2024-12-06,0.004378292270554862
2024-12-05,0.0008607619699714242
2024-12-04,0.003937781094722759
2024-12-03,0.012296589361511678
2024-12-02,0.005970000000000031
2024-11-29,0.0033832339999999572
2024-11-28,-0.011013944000000109
2024-11-27,0.0018313500000000094
2024-11-26,-0.0032573399999998864
2024-11-25,0.002195271999999804
2024-11-22,-0.0029695859999999685
2024-11-21,-0.006213542999999877
2024-11-20,-0.0008609599999996886
2024-11-19,0.002587306999999983
2024-11-18,0.007030518999999957
2024-11-15,0.00047252600000002865
2024-11-14,-0.011452735999999852
2024-11-13,-0.0029498040000000003
2024-11-12,-0.019612945999999853
2024-11-11,-0.010136618000000097
2024-11-08,-0.00985459699999991
2024-11-07,0.013852377999999943
2024-11-06,-0.008281324000000145
2024-11-05,0.012169469000000044
2024-11-04,0.00402569400000008
2024-11-01,0.004220262999999891
2024-10-31,-0.0031157689999999905
2024-10-30,-0.01023269700000018
2024-10-29,-0.004770904999999992
2024-10-28,0.0024091350000001732
2024-10-25,0.0011479329999997123
2024-10-24,-0.0047035469999997526
2024-10-23,-0.0016208469999999808
2024-10-22,-0.002453447000000164
2024-10-21,-0.007872707000000312
2024-10-18,0.017885174000000337
2024-10-17,-0.010032778000000353
2024-10-16,0.0011249870000000772
2024-10-15,-0.014317687000000134
2024-10-14,0.003828319999999996
2024-10-11,0.001005711999999992
2024-10-10,0.015902394999999903
2024-10-09,-0.013713320000000029
2024-10-08,-0.046610568999999935
2024-10-07,0.009173788000000016
2024-10-04,0.010991854999999884
2024-10-03,-0.01661644399999984
2024-10-02,0.032922767999999714
2024-10-01,0.0008370290000001557
2024-09-30,0.003731899999999566
2024-09-27,0.011876940000000058
2024-09-26,0.02309996400000003
2024-09-25,0.008345507999999446
2024-09-24,0.027788645
2024-09-23,0.005044543999999984
2024-09-20,0.0034512589999999843
2024-09-19,0.0128062969999998
2024-09-18,-0.003299480999999993
2024-09-17,0.005995559000000039
2024-09-16,0.004562680999999902
2024-09-13,0.00988555099999977
2024-09-12,0.01265051199999978
2024-09-11,-0.006655110999999936
2024-09-10,-0.0013012019999999458
2024-09-09,-0.01356555699999995
2024-09-06,3.0826399999961396e-05
2024-09-05,0.0008125249999997308
2024-09-04,-0.010991070999999963
2024-09-03,-0.006422387999999946
2024-09-02,-0.005676493999999921
2024-08-30,0.0028078490000000844
2024-08-29,-0.005349748999999848
2024-08-28,-0.0032848009999999483
2024-08-27,-0.0012827450000001406
2024-08-26,0.00963949300000011
2024-08-23,0.003309747000000085
2024-08-22,-0.0014754989999998802
2024-08-21,-0.0034800539999999547
2024-08-20,-0.0022626399999999824
2024-08-19,0.012746817000000021
2024-08-16,0.012768942999999755
2024-08-15,0.0014048399999999628
2024-08-14,0.005089334000000001
2024-08-13,0.0032640409999999953
2024-08-12,0.006676877000000081
2024-08-09,0.014992986000000208
2024-08-08,-0.0018186729999999374
2024-08-07,0.01802118500000005
2024-08-06,0.008463282999999988
2024-08-05,-0.03244500199999989
2024-08-02,-0.020950072000000097
2024-08-01,0.0013811059999999653
2024-07-31,0.010448047000000127
2024-07-30,-0.00420920800000002
2024-07-29,0.004279461999999734
2024-07-26,-0.0022729160000001247
2024-07-25,-0.007243565999999979
2024-07-24,-0.0021929379999998666
2024-07-23,0.0007331090000000096
2024-07-22,-0.002290330000000007
2024-07-19,-0.01539470300000001
2024-07-18,-0.0033593669999999465
2024-07-17,-0.0057215200000000355
2024-07-16,-0.005629060999999824
2024-07-15,-0.00434758000000024
2024-07-12,0.0041664759999999745
2024-07-11,0.0124520159999999
2024-07-10,-0.001541526999999987
2024-07-09,0.001677270000000064
2024-07-08,0.0019088529999999881
2024-07-05,-0.005047683999999775
2024-07-04,0.011344441000000094
2024-07-03,0.01251808100000007
2024-07-02,-0.0013958590000000548
2024-07-01,0.001402485999999925
2024-06-28,0.006020531999999967
2024-06-27,-0.005666082999999822
2024-06-26,-0.0017251790000001321
2024-06-25,0.0002519830000000667
2024-06-24,-0.0011967139999999876
2024-06-21,-0.007451356999999992
2024-06-20,0.004226465999999984
2024-06-19,0.015729899000000325
2024-06-18,0.008631731999999781
2024-06-17,-0.0034457639999999623
2024-06-14,0.0022703639999999137
2024-06-13,0.005386485000000052
2024-06-12,-0.0016939120000000196
2024-06-11,-0.007511648000000148
2024-06-10,-0.00194662000000001
2024-06-07,-0.0011850569999997118
2024-06-06,0.009918627999999874
2024-06-05,0.004051716000000205
2024-06-04,-0.015171425999999988
2024-06-03,0.01622786899999973
2024-05-31,-0.007865996000000042
2024-05-30,-0.012678650000000014
2024-05-29,-0.013984261000000053
2024-05-28,-0.0011633210000001615
2024-05-27,0.008624289999999979
2024-05-24,-0.004322823000000087
2024-05-23,-0.008212068000000183
2024-05-22,0.0003084099999999257
2024-05-21,-0.00474849799999999
2024-05-20,0.0006417519999997179
2024-05-17,0.008256016000000255
2024-05-16,0.014312836999999856
2024-05-15,0.002195138000000041
2024-05-14,0.00022139300000012518
2024-05-13,0.006436123000000071
2024-05-10,0.018472350000000137
2024-05-09,0.001037171999999753
2024-05-08,-0.0033502330000000358
2024-05-07,0.0007036040000001353
2024-05-06,0.004726536999999809
2024-05-03,0.010885497999999716
2024-05-02,0.006745224000000105
2024-05-01,0
2024-04-30,-0.006083853000000028
2024-04-29,0.011947635000000068
2024-04-26,0.013199642000000011
2024-04-25,0.0005934240000002866
2024-04-24,0.012576727999999981
2024-04-23,0.006153112000000016
2024-04-22,0.004148818999999859
2024-04-19,-0.00706492599999986
2024-04-18,0.004149440000000171
2024-04-17,0.0052024250000000105
2024-04-16,-0.018615904000000127
2024-04-15,-0.005997574999999977
2024-04-12,-0.014245308999999762
2024-04-11,-0.0030524650000002262
2024-04-10,0.0029756540000001053
2024-04-09,0.006289886000000022
2024-04-08,0.0073773559999998906
2024-04-05,-0.003926530999999955
2024-04-04,0.0032858250000000755
2024-04-03,-0.00448311499999976
2024-04-02,0.012098097999999835
2024-04-01,-0.0017764399999998792
2024-03-29,0.001250905999999885
2024-03-28,0.004485779999999995
2024-03-27,-0.0012182179999999931
2024-03-26,0.0015614379999997485
2024-03-25,-0.0011684950000001582
2024-03-22,-0.00854210600000005
2024-03-21,0.014089498000000145
2024-03-20,0.0032259269999999063
2024-03-19,-0.007296260000000054
2024-03-18,0.0013999129999999749
2024-03-15,-0.008799230000000047
2024-03-14,0.0004790689999998321
2024-03-13,-0.003941474
2024-03-12,0.010838544999999922
2024-03-11,0.0002651309999999185
2024-03-08,0.002366850999999892
2024-03-07,0.0021631619999999963
2024-03-06,0.009166079000000105
2024-03-05,-0.007812108999999845
2024-03-04,0.0032283220000000057
2024-03-01,0.0042316960000001735
2024-02-29,-0.002084140000000234
2024-02-28,-0.011807497999999805
2024-02-27,0.004701776000000102
2024-02-26,-0.004342792999999845
2024-02-23,-0.004042551000000061
2024-02-22,0.010608047000000065
2024-02-21,0.004304161000000084
2024-02-20,0.006118679000000071
2024-02-19,0.00033338500000001936
2024-02-16,0.010255047000000017
2024-02-15,0.007452497000000058
2024-02-14,0.0034151600000000837
2024-02-13,0
2024-02-12,0
2024-02-09,-0.0053359560000000306
2024-02-08,-0.008055723999999875
2024-02-07,-0.0030501120000002713
2024-02-06,0.021663820999999972
2024-02-05,-0.0026984939999997737
2024-02-02,0.0008301950000000335
2024-02-01,0.002478215000000006
2024-01-31,-0.003737533999999987
2024-01-30,-0.01034610800000002
2024-01-29,0.006995387999999991
2024-01-26,-0.0015912240000000022
2024-01-25,0.012367116999999928
2024-01-24,0.021878070999999943
2024-01-23,0.006993848000000025
2024-01-22,-0.008242949
2024-01-19,0.006607806999999966
2024-01-18,0.0024014050000000786
2024-01-17,-0.020866308999999972
2024-01-16,-0.014887670000000242
2024-01-15,-0.0011788860000000456
2024-01-12,0.004639540999999969
2024-01-11,0.004685859999999931
2024-01-10,-0.005106719000000259
2024-01-09,-0.005445571999999843
2024-01-08,-0.006975910999999835
2024-01-05,0.0016418799999997624
2024-01-04,0.002138004000000082
2024-01-03,-0.008829954000000084
2024-01-02,-0.010302822999999961
2024-01-01,0
2023-12-29,0.002114080000000129
2023-12-28,0.011157152000000004
2023-12-27,0.01211511799999987
2023-12-26,0.007089158999999956
2023-12-25,0
2023-12-22,-0.0019512000000000418
2023-12-21,0.00460363500000005
2023-12-20,-0.0024232809999998883
2023-12-19,0.001913330999999907
2023-12-18,-0.0019292469999999673
2023-12-15,0.008689423000000085
2023-12-14,0.018178099000000225
2023-12-13,0.001168760000000102
2023-12-12,0.0019374960000000385
2023-12-11,-0.004179970000000144
2023-12-08,0.0026181320000000508
2023-12-07,-0.004009410000000213
2023-12-06,0.0034480410000001793
2023-12-05,-0.008846026000000062
2023-12-04,-0.0022519999999998097
2023-12-01,-0.0009455830000000276
2023-11-30,0.002812312999999955
2023-11-29,-0.0036764889999998385
2023-11-28,0.003813668000000048
2023-11-27,-0.0029721239999999094
2023-11-24,-0.006128664999999978
2023-11-23,0.006788055999999987
2023-11-22,-0.0018656270000001474
2023-11-21,0.002500585000000166
2023-11-20,0.009962559999999954
2023-11-17,-0.007543867999999843
2023-11-16,-0.00130071300000012
2023-11-15,0.021980977999999984
2023-11-14,0.008689705000000103
2023-11-13,0.006082488999999969
2023-11-10,-0.006861486000000028
2023-11-09,-0.0010263359999999055
2023-11-08,-0.0019280590000000375
2023-11-07,-0.006182804000000153
2023-11-06,0.009117183000000084
2023-11-03,0.019223189999999946
2023-11-02,0.012379930999999678
2023-11-01,0.004212504000000061
2023-10-31,-0.005642569000000042
2023-10-30,-0.0044730389999998454
2023-10-27,0.008833117000000001
2023-10-26,-0.0018289099999999614
2023-10-25,0.0011433199999997257
2023-10-24,-0.0005873279999998315
2023-10-23,-0.006438505999999955
2023-10-20,-0.0064694400000002705
2023-10-19,-0.012244335999999745
2023-10-18,-0.010310289000000084
2023-10-17,0.004270255000000001
2023-10-16,-0.0029487059999998566
2023-10-13,-0.011008368000000157
2023-10-12,0.007368223000000285
2023-10-11,0.00942985399999996
2023-10-10,0.010952453999999667
2023-10-09,-0.00012516899999992503
2023-10-06,0.008829374999999695
2023-10-05,0.0019789910000000965
2023-10-04,-0.008749409999999846
2023-10-03,-0.019475858000000068
2023-10-02,-0.0028114040000000173
2023-09-29,0.010952526999999934
2023-09-28,-0.002935296999999948
2023-09-27,0.0007280560000000325
2023-09-26,-0.011748638000000255
2023-09-25,-0.007475186999999939
2023-09-22,0.008498998000000091
2023-09-21,-0.013462195999999982
2023-09-20,-0.0009138260000003395
2023-09-19,0.0023464380000000062
2023-09-18,-0.007414197999999761
2023-09-15,0.0008850339999999512
2023-09-14,0.010729356000000134
2023-09-13,0.0006703759999999725
2023-09-12,-0.00280334399999993
2023-09-11,0.0020601890000000456
2023-09-08,0.00011410899999986235
2023-09-07,-0.005292486999999957
2023-09-06,-0.0015326300000000348
2023-09-05,-0.009784814999999947
2023-09-04,0.0140458379999997
2023-09-01,0.0053725680000000775
2023-08-31,-0.008947267000000036
2023-08-30,-0.0006719120000000522
2023-08-29,0.010061381000000091
2023-08-28,0.008591749999999676
2023-08-25,-0.008769474999999916
2023-08-24,0.005417798999999945
2023-08-23,0.007091297999999968
2023-08-22,0.01036594600000007
2023-08-21,-0.0063812410000001485
2023-08-18,-0.008824402000000009
2023-08-17,-0.0034510119999999755
2023-08-16,-0.0036069039999999664
2023-08-15,-0.004497973999999738
2023-08-14,-0.012806265000000039
2023-08-11,-0.007648109000000014
2023-08-10,0.0009467590000000747
2023-08-09,0.004289288000000058
2023-08-08,-0.009986890999999831
2023-08-07,-0.00083565200000002
2023-08-04,0.00382322700000004
2023-08-03,-0.006943643000000055
2023-08-02,-0.020679783999999923
2023-08-01,-0.005050720000000064
2023-07-31,0.002910203999999972
2023-07-28,0.007902505000000115
2023-07-27,0.0012907419999999004
2023-07-26,0.0014891669999999024
2023-07-25,0.020852294000000215
2023-07-24,-0.0025807719999998424
2023-07-21,0.0014709589999999384
2023-07-20,0.0007728809999998365
2023-07-19,-0.001872615000000022
2023-07-18,-0.006567458999999998
2023-07-17,0.0007379789999999442
2023-07-14,0.006876587999999906
2023-07-13,0.014591958000000016
2023-07-12,0.010746453000000322
2023-07-11,0.008673589999999898
2023-07-10,0.0001833659999999071
2023-07-07,-0.0008065660000001751
2023-07-06,-0.01631321699999988
2023-07-05,-0.00702142200000011
2023-07-04,0.002011205999999932
2023-07-03,0.016367645000000097
2023-06-30,0.0033593009999999257
2023-06-29,-0.001502019000000021
2023-06-28,-0.0027709290000000886
2023-06-27,0.005265212000000075
2023-06-26,-0.002573062999999931
2023-06-23,-0.009378565000000005
2023-06-22,-0.004169585999999947
2023-06-21,-0.0029316919999999858
2023-06-20,-0.008903807000000152
2023-06-19,-0.0007017320000001215
2023-06-16,0.00386131199999995
2023-06-15,0.00769818699999969
2023-06-14,0.0035554419999999087
2023-06-13,0.0057639670000000365
2023-06-12,-0.001108365000000111
2023-06-09,0.009363760000000054
2023-06-08,0.0023578980000000804
2023-06-07,0.00793045399999981
2023-06-06,0.004235770000000194
2023-06-05,0.005579473999999918
2023-06-02,0.023484082000000184
2023-06-01,0.004772970000000321
2023-05-31,-0.013308765999999972
2023-05-30,-0.003950747000000199
2023-05-29,0.001946747000000082
2023-05-26,0.006036189000000025
2023-05-25,-0.007007773999999856
2023-05-24,-0.00821716100000025
2023-05-23,-0.006927804000000037
2023-05-22,0.0027901040000000155
2023-05-19,-0.004126773999999944
2023-05-18,0.005508631999999958
2023-05-17,-0.006468088000000094
2023-05-16,0.0002376260000001018
2023-05-15,0.004665487000000024
2023-05-12,-0.005886043999999924
2023-05-11,-0.0028609350000001754
2023-05-10,-0.003547304000000029
2023-05-09,-0.007099945000000107
2023-05-08,0.014738926000000374
2023-05-05,0.009309062999999895
2023-05-04,0.011168591999999977
2023-05-03,-0.0046355440000001025
2023-05-02,-0.005434191999999949
2023-05-01,0
2023-04-28,0.006846439999999676
2023-04-27,0.006113459999999904
2023-04-26,0.00031087500000004376
2023-04-25,-0.008948311000000042
2023-04-24,-0.0024607829999997444
2023-04-21,-0.007232297000000165
2023-04-20,0.00047288000000000885
2023-04-19,-0.011507923000000031
2023-04-18,-0.001990566000000249
2023-04-17,0.005947843999999813
2023-04-14,0.002792743999999958
2023-04-13,0.0010687439999998993
2023-04-12,0.0030696299999997123
2023-04-11,0.012615795000000096
2023-04-10,0.003006663000000298
2023-04-07,0
2023-04-06,-0.0011795390000000072
2023-04-05,-0.0009131079999998848
2023-04-04,0.0022402469999998065
2023-04-03,0.0020684650000000193
2023-03-31,0.0033925329999999754
2023-03-30,0.005448974000000106
2023-03-29,0.011635926000000074
2023-03-28,0.007216153999999975
2023-03-27,-0.005636862999999992
2023-03-24,-0.0064584349999997626
2023-03-23,0.009602322999999968
2023-03-22,0.00896792500000032
2023-03-21,0.005972121000000108
2023-03-20,-0.009644262000000015
2023-03-17,0.010847749999999934
2023-03-16,-0.004341473000000318
2023-03-15,0.0017632119999999585
2023-03-14,-0.014518006999999944
2023-03-13,0.004037529999999956
2023-03-10,-0.01639971500000037
2023-03-09,-0.008699450999999803
2023-03-08,-0.003971752999999856
2023-03-07,-0.0025790350000000073
2023-03-06,0.006795045000000055
2023-03-03,0.010190468000000008
2023-03-02,-0.004281301999999987
2023-03-01,0.021883832000000103
2023-02-28,-0.0052039849999998555
2023-02-27,-0.0038466830000000174
2023-02-24,-0.017073485000000166
2023-02-23,0.004998711999999905
2023-02-22,-0.010231274999999984
2023-02-21,-0.0067521689999999746
2023-02-20,0.007741860999999961
2023-02-17,-0.005805429999999889
2023-02-16,0.00555035699999995
2023-02-15,-0.005319596999999843
2023-02-14,0.0017953650000002153
2023-02-13,0.0032823060000000126
2023-02-10,-0.007744725000000008
2023-02-09,0.0013484379999997298
2023-02-08,0.006002308000000234
2023-02-07,-0.0005544099999998942
2023-02-06,-0.01697036900000015
2023-02-03,-0.009074590000000105
2023-02-02,-0.00039787899999976784
2023-02-01,0.0073966539999996694
2023-01-31,-0.0066873439999998174
2023-01-30,-0.006831306999999898
2023-01-27,-0.002024350000000008
2023-01-26,0.007271979000000206
2023-01-25,0.001266044999999938
2023-01-24,0.0012712530000003053
2023-01-23,0.001881258999999691
2023-01-20,0.010291083999999895
2023-01-19,-0.004653129000000034
2023-01-18,0.00555967199999996
2023-01-17,-0.0007071610000000117
2023-01-16,-0.00021014799999996558
2023-01-13,0.00913958199999998
2023-01-12,0.004182477000000073
2023-01-11,0.005712012000000044
2023-01-10,0.0015207509999999314
