Date,RAFI Fundamental US Index
2024-07-12,0.004519105022351866
2024-07-11,0.001549986113925872
2024-07-10,0.009666430468770582
2024-07-09,0.0005649203424404892
2024-07-08,0.0011425187794407154
2024-07-05,0.0024008644634012644
2024-07-03,0.0006662935422829808
2024-07-02,0.005166534633003872
2024-07-01,-0.00020661868521654192
2024-06-28,0.0006317337070134155
2024-06-27,1.148619933166728e-05
2024-06-26,-0.0009218740436990336
2024-06-25,-0.003840995000609859
2024-06-24,0.005659979689984773
2024-06-21,-0.0007199120788226043
2024-06-20,0.002006753127158367
2024-06-18,0.0022651145440351073
2024-06-17,0.007743195637767375
2024-06-14,-0.0034719540265398807
2024-06-13,-0.0014192055534130166
2024-06-12,0.003688837106682108
2024-06-11,-0.0015111811948768095
2024-06-10,0.0020370858054623575
2024-06-07,-0.0007700910564953922
2024-06-06,-0.0008583591421047476
2024-06-05,0.006538160675298554
2024-06-04,-0.002387718971300634
2024-06-03,-0.0030847831556133354
2024-05-31,0.013625378591717308
2024-05-30,0.002174263482989325
2024-05-29,-0.009672030931809128
2024-05-28,-0.004504137837471167
2024-05-24,0.006056186435390076
2024-05-23,-0.012290898726229904
2024-05-22,-0.003546385105182459
2024-05-21,0.0018533828081439552
2024-05-20,-0.003326524433475142
2024-05-17,0.00238944954304654
2024-05-16,-0.00057973907902098
2024-05-15,0.008100817048484865
2024-05-14,0.004178099761362519
2024-05-13,3.88661953509839e-06
2024-05-10,0.0017364423178001243
2024-05-09,0.0076896820944183375
2024-05-08,0.0015324345670086892
2024-05-07,0.00179892930247183
2024-05-06,0.007763316050665825
2024-05-03,0.00872742114909042
2024-05-02,0.007141417805182737
2024-05-01,-0.0022959296504638793
2024-04-30,-0.015443266482450535
2024-04-29,0.002934134827267121
2024-04-26,0.003426253869475593
2024-04-25,-0.007006258555072753
2024-04-24,0.0005937678130343294
2024-04-23,0.008563592157426303
2024-04-22,0.00811794157657908
2024-04-19,0.0030398572518559597
2024-04-18,0.0007554884010312346
2024-04-17,-0.002538766562429573
2024-04-16,-0.005315097924466383
2024-04-15,-0.0075978169204575785
2024-04-12,-0.015045371197517587
2024-04-11,0.002195006066698424
2024-04-10,-0.012286832378595736
2024-04-09,0.0016315938729765112
2024-04-08,-0.00036115102326117476
2024-04-05,0.007835371103840139
2024-04-04,-0.01036086806644898
2024-04-03,0.0005541776468764859
2024-04-02,-0.006499106757839046
2024-04-01,-0.0026802239407739403
2024-03-28,0.0034717271939119776
2024-03-27,0.013626989954537594
2024-03-26,-0.0013807090760169505
2024-03-25,-0.0017170824394251438
2024-03-22,-0.004036886517341909
2024-03-21,0.004847483516997153
2024-03-20,0.00988127516065429
2024-03-19,0.00507050052405722
2024-03-18,0.005068373350294086
2024-03-15,-0.002818397675515616
2024-03-14,-0.004341459756641464
2024-03-13,0.0008374183813333325
2024-03-12,0.005652747322592022
2024-03-11,0.0020061138708444837
2024-03-08,-0.0025370129947472897
2024-03-07,0.007540422263646818
2024-03-06,0.004867852477137946
2024-03-05,-0.005154680401817102
2024-03-04,0.00034403027466400893
2024-03-01,0.005328711095381911
2024-02-29,0.00482098116867391
2024-02-28,-0.0016057581357067363
2024-02-27,0.003197500283322885
2024-02-26,-0.005206131397441749
2024-02-23,0.0016454731340214135
2024-02-22,0.011211073228821755
2024-02-21,0.003240430093448765
2024-02-20,-0.0019315188762072388
2024-02-16,-0.004374677286236528
2024-02-15,0.010330833121102945
2024-02-14,0.007961974635956048
2024-02-13,-0.015096340095830385
2024-02-12,0.004337213207408208
2024-02-09,0.002644524929985792
2024-02-08,0.0005546721887363937
2024-02-07,0.004793044512149569
2024-02-06,0.0035755273177744407
2024-02-05,-0.00680202126608942
2024-02-02,0.006085797322249009
2024-02-01,0.008833442620212129
2024-01-31,-0.013916230797743068
2024-01-30,0.002576532086908223
2024-01-29,0.004450195551463532
2024-01-26,-0.000845361081067586
2024-01-25,0.009268049903597086
2024-01-24,-0.000831592143752502
2024-01-23,0.0030851260039235218
2024-01-22,0.003301384899423443
2024-01-19,0.011653335602450632
2024-01-18,0.005282179594106262
2024-01-17,-0.006594237689977356
2024-01-16,-0.006320349244682277
2024-01-12,1.2666190980725744e-05
2024-01-11,-0.002997099716706697
2024-01-10,0.001940085110690326
2024-01-09,-0.004509251523026947
2024-01-08,0.00921174730829688
2024-01-05,0.0037811444660889038
2024-01-04,-0.00296421316890938
2024-01-03,-0.0070195384874516265
2024-01-02,0.00032855662547071063
2023-12-29,-0.00286453520606178
2023-12-28,0.0008365386636401961
2023-12-27,0.0009972732781255988
2023-12-26,0.005704612780363938
2023-12-22,0.002711522059229088
2023-12-21,0.01003343048174199
2023-12-20,-0.014641851115137272
2023-12-19,0.008131915853829774
2023-12-18,0.0025910274469629346
2023-12-15,-0.002354965229130146
2023-12-14,0.009396613608325444
2023-12-13,0.01521267635751089
2023-12-12,0.0015822439015862333
2023-12-11,0.00544495715227411
2023-12-08,0.0043963028681903715
2023-12-07,0.007417091326271885
2023-12-06,-0.0029041282959637593
2023-12-05,-0.004031723882112925
2023-12-04,-0.0026820750188274456
2023-12-01,0.008098064722361631
2023-11-30,0.006555779990347288
2023-11-29,0.0008139898922132627
2023-11-28,0.0007698573973449196
2023-11-27,-0.002593761579292697
2023-11-24,0.0018292410215123844
2023-11-22,0.004948559254615015
2023-11-21,-0.0034801537179866004
2023-11-20,0.00524988743809085
2023-11-17,0.00394617293549171
2023-11-16,-0.0008490842987151082
2023-11-15,0.004764821999863944
2023-11-14,0.020477626040205088
2023-11-13,-0.00178431925446898
2023-11-10,0.013663647481643615
2023-11-09,-0.00763064160629412
2023-11-08,-0.0024399294925319115
2023-11-07,-0.0006489894307434296
2023-11-06,-0.0012731776198523503
2023-11-03,0.010588026126176597
2023-11-02,0.01908653548150241
2023-11-01,0.007426158716129505
2023-10-31,0.007652394458911305
2023-10-30,0.012998220160724827
2023-10-27,-0.008473752272793567
2023-10-26,-0.00661151437002272
2023-10-25,-0.01184471115989394
2023-10-24,0.006493974341116093
2023-10-23,-0.005460121527114392
2023-10-20,-0.011885543817912292
2023-10-19,-0.008313439123718736
2023-10-18,-0.011818581307676213
2023-10-17,0.0029878306215522787
2023-10-16,0.010776438148028422
2023-10-13,-0.002553919986528763
2023-10-12,-0.007262494601886327
2023-10-11,0.0026024935519615155
2023-10-10,0.006112727119430117
2023-10-09,0.007969745185338883
2023-10-06,0.00870107727623437
2023-10-05,-0.0016451122099657711
2023-10-04,0.003621857120361005
2023-10-03,-0.011868274879996976
2023-10-02,-0.004907940917024622
2023-09-29,-0.00405157226238495
2023-09-28,0.005937159189199237
2023-09-27,0.0008468675310988605
2023-09-26,-0.014155844155844144
2023-09-25,0.0037384134787730172
2023-09-22,-0.003442532441924717
2023-09-21,-0.013497308776683536
2023-09-20,-0.006953976492832248
2023-09-19,-0.0021271095348025515
2023-09-18,0.0008124988652249421
2023-09-15,-0.009473281927927624
2023-09-14,0.01078889843256503
2023-09-13,-0.0009262412313559842
2023-09-12,-0.0007395375848426866
2023-09-11,0.004415805759231617
2023-09-08,0.003356118973045774
2023-09-07,-0.002594926895117311
2023-09-06,-0.004959907790186513
2023-09-05,-0.007127763585328073
2023-09-01,0.0041805225653206435
2023-08-31,-0.0016171070046028246
2023-08-30,0.0024633330163603695
2023-08-29,0.01191354432525804
2023-08-28,0.006827859512176904
2023-08-25,0.005198527161261124
2023-08-24,-0.010757719638687324
2023-08-23,0.008657547938106136
2023-08-22,-0.005261098708890577
2023-08-21,0.001553582459731473
2023-08-18,0.0012462612163508524
2023-08-17,-0.006092413843726052
2023-08-16,-0.007250601180499694
2023-08-15,-0.013634137904700472
2023-08-14,0.002003078889799337
2023-08-11,0.001564394912785927
2023-08-10,-0.00010368113093572884
2023-08-09,-0.005933016069331942
2023-08-08,-0.003598792663106587
2023-08-07,0.009592672064047125
2023-08-04,-0.00421054521622799
2023-08-03,-0.002699472192750463
2023-08-02,-0.010520394060739235
2023-08-01,-0.002663957058602673
2023-07-31,0.0020540880336092915
2023-07-28,0.007951487892052356
2023-07-27,-0.004344986605179235
2023-07-26,0.002989982888920606
2023-07-25,0.0004814808210138466
2023-07-24,0.005189334528344025
2023-07-21,0.0005784208661965273
2023-07-20,-0.0004481873064391406
2023-07-19,0.005774432023079701
2023-07-18,0.00781391968017453
2023-07-17,0.0021078317558738124
2023-07-14,-0.005644986057291801
2023-07-13,0.005933488463167214
2023-07-12,0.005195316433678654
2023-07-11,0.009743110954991252
2023-07-10,0.003669392810587757
2023-07-07,-0.0003431629421120075
2023-07-06,-0.009380613093351364
2023-07-05,-0.0031916842201668016
2023-07-03,0.0031880782411364272
2023-06-30,0.009820521503555835
2023-06-29,0.006038968615097451
2023-06-28,-0.0009138764681472233
2023-06-27,0.01027844118159682
2023-06-26,0.0005703027789298876
2023-06-23,-0.006996999948517213
2023-06-22,-0.00023863668266921323
2023-06-21,-0.003636465355674412
2023-06-20,-0.008601603845531658
2023-06-16,-0.0028666632868921127
2023-06-15,0.012600512420838372
2023-06-14,-0.002146802149596283
2023-06-13,0.007209159431709855
2023-06-12,0.007085464877350622
2023-06-09,-0.0005334869272095588
2023-06-08,0.003249213747110513
2023-06-07,0.004343172466284573
2023-06-06,0.005505491141468699
2023-06-05,-0.0037455325232309544
2023-06-02,0.01801723134241473
2023-06-01,0.008340222373319106
2023-05-31,-0.006299610649064036
2023-05-30,-0.001014878408826081
2023-05-26,0.011180453601363105
2023-05-25,-0.0002650788118579994
2023-05-24,-0.008526999732314522
2023-05-23,-0.007808500980288069
2023-05-22,5.3121876071537955e-05
2023-05-19,-0.0023174915201973345
2023-05-18,0.006908328805402375
2023-05-17,0.014105017686619759
2023-05-16,-0.009864286897304342
2023-05-15,0.004959049898909829
2023-05-12,-0.00185680151280454
2023-05-11,-0.0030106542083392362
2023-05-10,0.000662978038852513
2023-05-09,-0.0038169977807023248
2023-05-08,0.0002282949765390896
2023-05-05,0.018759618572566694
2023-05-04,-0.010313973818374289
2023-05-03,-0.008006335109819851
2023-05-02,-0.014487965795760949
2023-05-01,-0.0008754054131626665
2023-04-28,0.009138173234276126
2023-04-27,0.018862078123924153
2023-04-26,-0.007677252783187094
2023-04-25,-0.01483817922174091
2023-04-24,0.0016905397204587391
2023-04-21,-0.000611302845205608
2023-04-20,-0.006655669511582696
2023-04-19,-0.0019660521958227983
2023-04-18,0.0012231188575304586
2023-04-17,0.004265589313475315
2023-04-14,-0.00039809108132082827
2023-04-13,0.009832174944905736
2023-04-12,-0.004632977543798766
2023-04-11,0.0029252348649315696
2023-04-10,0.002715006714793411
2023-04-06,0.0021475179648138276
2023-04-05,0.001264843670187199
2023-04-04,-0.00797254971985073
2023-04-03,0.0061912438815943105
2023-03-31,0.012936165189419091
2023-03-30,0.004699661486002427
2023-03-29,0.014615924588848639
2023-03-28,0.0005167129032743745
2023-03-27,0.006290038416687294
2023-03-24,0.005721857801425534
2023-03-23,-0.0009687809084222287
2023-03-22,-0.018665538438565443
2023-03-21,0.013402405068399181
2023-03-20,0.011041242739044277
2023-03-17,-0.015044354474125776
2023-03-16,0.014746285393888448
2023-03-15,-0.012716896815491707
2023-03-14,0.014722027891680867
2023-03-13,-0.009759353556601735
2023-03-10,-0.01260709792095227
2023-03-09,-0.019825286906305806
2023-03-08,-0.0004549278963743575
2023-03-07,-0.016340749865270565
2023-03-06,-0.0002549584610130884
2023-03-03,0.014034146341463494
2023-03-02,0.005838771404739651
2023-03-01,-0.002305647612847017
2023-02-28,-0.0033760544071658183
2023-02-27,0.0014266101885374027
2023-02-24,-0.006904281333695583
2023-02-23,0.0027830216219371096
2023-02-22,-0.002155590942634067
2023-02-21,-0.019302004475551082
2023-02-17,-0.001635183054940037
2023-02-16,-0.010386580237273346
2023-02-15,0.001970174016327153
2023-02-14,-0.002379273052146469
2023-02-13,0.0108418215781243
2023-02-10,0.006819356444172309
2023-02-09,-0.009405161461592537
2023-02-08,-0.010237882982217505
2023-02-07,0.010276732302500147
2023-02-06,-0.005651368536158996
2023-02-03,-0.007870223153326639
2023-02-02,0.00906461309060358
2023-02-01,0.005685134654170199
2023-01-31,0.013783315693255194
2023-01-30,-0.00999247468541331
2023-01-27,-0.0012415623706706347
2023-01-26,0.008936584803966197
2023-01-25,0.002680461982675686
2023-01-24,0.00012032246420412562
2023-01-23,0.010225018476020198
2023-01-20,0.015960205689558693
2023-01-19,-0.006790138599288564
2023-01-18,-0.01714244382293384
2023-01-17,-0.004789373158394894
2023-01-13,0.0035010666936350354
2023-01-12,0.003906344425482322
2023-01-11,0.009906549356977434
2023-01-10,0.0071152153495894765
2023-01-09,-0.004459608964254569
2023-01-06,0.02236635987367941
2023-01-05,-0.006147877340893948
2023-01-04,0.010205312189092153
2023-01-03,-0.0013999488190754583
2022-12-30,-0.0016281096895069957
2022-12-29,0.014587187671539326
2022-12-28,-0.011957073053146416
2022-12-27,0.000416989037709925
2022-12-23,0.007450373024790791
2022-12-22,-0.01156659295798601
2022-12-21,0.014047494635165858
2022-12-20,0.0024512421491595937
2022-12-19,-0.00684377998888841
2022-12-16,-0.009876728427474779
2022-12-15,-0.02205170339505258
2022-12-14,-0.005679773587107695
2022-12-13,0.0047000195427009395
2022-12-12,0.015509491252964525
2022-12-09,-0.007929515418502286
