Date,RAFI Fundamental Select US 1000 Index
2024-10-09,0.007345428000000043
2024-10-08,0.0022607620000001383
2024-10-07,-0.008672098000000017
2024-10-04,0.00957099600000011
2024-10-03,-0.0036315340000000473
2024-10-02,-0.0012977450000000168
2024-10-01,-0.005637843000000142
2024-09-30,0.003346159999999987
2024-09-27,0.003424096000000043
2024-09-26,0.0063597419999998905
2024-09-25,-0.006256310999999903
2024-09-24,0.0006187210000001553
2024-09-23,0.0027239219999999342
2024-09-20,-0.0027632180000000117
2024-09-19,0.013383217999999975
2024-09-18,-0.0004887139999999457
2024-09-17,0.001862416999999894
2024-09-16,0.006341868999999889
2024-09-13,0.008668415999999901
2024-09-12,0.006574735999999914
2024-09-11,0.0020484100000000005
2024-09-10,-0.0015953519999999388
2024-09-09,0.008528988999999987
2024-09-06,-0.014395703000000148
2024-09-05,-0.005953548000000031
2024-09-04,-0.001967398999999981
2024-09-03,-0.015117322000000044
2024-08-30,0.009259551000000199
2024-08-29,0.00368314500000011
2024-08-28,-0.0027351319999999735
2024-08-27,-0.0012199999999999989
2024-08-26,0.0002214620000000611
2024-08-23,0.013102795
2024-08-22,-0.0043586860000000005
2024-08-21,0.0047862190000000915
2024-08-20,-0.004235549999999866
2024-08-19,0.007479526000000014
2024-08-16,0.0036037140000000356
2024-08-15,0.014290283000000015
2024-08-14,0.003289501000000028
2024-08-13,0.012040215999999937
2024-08-12,-0.004466229000000044
2024-08-09,0.0027755869999999128
2024-08-08,0.01888622700000031
2024-08-07,-0.004376702000000066
2024-08-06,0.008588346000000024
2024-08-05,-0.027183084999999996
2024-08-02,-0.022579397000000112
2024-08-01,-0.012868619999999997
2024-07-31,0.004978872999999995
2024-07-30,0.0034741900000001547
2024-07-29,-0.0005189570000000421
2024-07-26,0.013450963999999788
2024-07-25,0.0005836910000001083
2024-07-24,-0.011941654999999995
2024-07-23,-0.0021537449999999847
2024-07-22,0.005371801999999981
2024-07-19,-0.006917574999999898
2024-07-18,-0.01004009199999989
2024-07-17,-0.002502446000000158
2024-07-16,0.014269818000000267
2024-07-15,0.004640820000000101
2024-07-12,0.0048730239999998926
2024-07-11,0.0042762750000000516
2024-07-10,0.009522119999999967
2024-07-09,-2.732939999994244e-05
2024-07-08,0.0009122949999997854
2024-07-05,0.001504241999999989
2024-07-03,0.0007934659999997429
2024-07-02,0.005108783000000061
2024-07-01,-0.001259546999999861
2024-06-28,0.0010590539999999482
2024-06-27,0.00013032100000009983
2024-06-26,-0.0009178489999999151
2024-06-25,-0.004414271000000136
2024-06-24,0.005350864000000177
2024-06-21,-5.3870900000085875e-05
2024-06-20,0.0017708290000000293
2024-06-18,0.0020359469999999824
2024-06-17,0.007599000999999994
2024-06-14,-0.004314624999999905
2024-06-13,-0.002564412000000016
2024-06-12,0.004563529999999982
2024-06-11,-0.002380099999999996
2024-06-10,0.0015867689999999879
2024-06-07,-0.0018892559999998948
2024-06-06,-0.0007512659999999727
2024-06-05,0.006425324999999926
2024-06-04,-0.003396113999999839
2024-06-03,-0.002736002999999876
2024-05-31,0.013582552999999997
2024-05-30,0.0028322750000002728
2024-05-29,-0.009898596000000093
2024-05-28,-0.004684003000000048
2024-05-24,0.006132384999999907
2024-05-23,-0.012645929000000056
2024-05-22,-0.003977846999999923
2024-05-21,0.001285046000000012
2024-05-20,-0.0029540500000001524
2024-05-17,0.002263347000000193
2024-05-16,-0.0008138039999999735
2024-05-15,0.007440614999999928
2024-05-14,0.004771568000000004
2024-05-13,0.00040066599999999397
2024-05-10,0.001396669000000017
2024-05-09,0.007969507000000098
2024-05-08,0.0007865439999998891
2024-05-07,0.001896284999999942
2024-05-06,0.008268280000000017
2024-05-03,0.008126848000000297
2024-05-02,0.00825622799999981
2024-05-01,-0.0017956529999999526
2024-04-30,-0.01599349200000011
2024-04-29,0.0033935430000000544
2024-04-26,0.003992921999999899
2024-04-25,-0.006710456000000087
2024-04-24,0.0003636869999998904
2024-04-23,0.009199249999999992
2024-04-22,0.00808529899999999
2024-04-19,0.00329107900000003
2024-04-18,0.0005349349999999031
2024-04-17,-0.002581668000000148
2024-04-16,-0.005244521999999696
2024-04-15,-0.00783855000000011
2024-04-12,-0.015278006999999927
2024-04-11,0.0018601490000000886
2024-04-10,-0.01313044600000024
2024-04-09,0.002084506000000097
2024-04-08,0.0002934509999998891
2024-04-05,0.007650638999999959
2024-04-04,-0.010400536999999987
2024-04-03,0.001313480000000089
2024-04-02,-0.007543751000000043
2024-04-01,-0.003089660999999966
2024-03-28,0.003446029000000017
2024-03-27,0.014058246000000052
2024-03-26,-0.0011718389999999523
2024-03-25,-0.0013491150000001229
2024-03-22,-0.004462132999999979
2024-03-21,0.005953730999999962
2024-03-20,0.010527324999999754
2024-03-19,0.00515848100000027
2024-03-18,0.004499020999999992
2024-03-15,-0.002033139999999878
2024-03-14,-0.005307060000000141
2024-03-13,0.0015571199999999674
2024-03-12,0.0049731399999999315
2024-03-11,0.001799123000000069
2024-03-08,-0.00199822500000002
2024-03-07,0.007530036999999989
2024-03-06,0.004657436000000015
2024-03-05,-0.004574387999999985
2024-03-04,0.0004585650000001884
2024-03-01,0.004942344999999904
2024-02-29,0.005006655999999721
2024-02-28,-0.0018638300000000108
2024-02-27,0.0032829430000000936
2024-02-26,-0.004887423999999974
2024-02-23,0.002125121000000174
2024-02-22,0.010584710999999913
2024-02-21,0.0029190050000003076
2024-02-20,-0.0024343170000000747
2024-02-16,-0.004673466999999931
2024-02-15,0.01117701900000001
2024-02-14,0.00871899900000006
2024-02-13,-0.016673245000000003
2024-02-12,0.005571621000000082
2024-02-09,0.002813259000000068
2024-02-08,0.0014313040000002442
2024-02-07,0.004245274000000077
2024-02-06,0.004217842999999943
2024-02-05,-0.00752349100000016
2024-02-02,0.0043640110000000565
2024-02-01,0.009092866000000033
2024-01-31,-0.014485795000000135
2024-01-30,0.0024541430000002418
2024-01-29,0.0048695190000001
2024-01-26,0.0003858119999999854
2024-01-25,0.009336336000000278
2024-01-24,-0.0016563390000001732
2024-01-23,0.0025614739999999525
2024-01-22,0.004281605000000077
2024-01-19,0.010733528000000048
2024-01-18,0.005254821000000076
2024-01-17,-0.0070829709999999935
2024-01-16,-0.006779003000000006
2024-01-12,-0.0007146630000000043
2024-01-11,-0.003447261000000257
2024-01-10,0.0016747820000002633
2024-01-09,-0.0049809809999999954
2024-01-08,0.009541940999999943
2024-01-05,0.003825364000000109
2024-01-04,-0.0028337270000000636
2024-01-03,-0.008494852999999747
2024-01-02,0.000884263999999968
2023-12-29,-0.0036765349999998698
2023-12-28,0.0007375970000000898
2023-12-27,0.001043533000000263
2023-12-26,0.005869313000000043
2023-12-22,0.0028426729999999623
2023-12-21,0.010764162999999938
2023-12-20,-0.014840182000000035
2023-12-19,0.008849104999999913
2023-12-18,0.0026438699999997706
2023-12-15,-0.003319125999999728
2023-12-14,0.011824263000000057
2023-12-13,0.017157898000000005
2023-12-12,0.0007575819999998679
2023-12-11,0.005307093000000318
2023-12-08,0.004287946999999903
2023-12-07,0.007577981000000067
2023-12-06,-0.0026865090000000036
2023-12-05,-0.005345775999999858
2023-12-04,-0.0017318970000000933
2023-12-01,0.010278014000000057
2023-11-30,0.006449938000000266
2023-11-29,0.0016337490000002397
2023-11-28,0.00045289600000009145
2023-11-27,-0.002572611000000058
2023-11-24,0.0023411600000000643
2023-11-22,0.005340353000000242
2023-11-21,-0.003701225000000141
2023-11-20,0.005033609999999911
2023-11-17,0.0048135419999999485
2023-11-16,-0.002810285999999995
2023-11-15,0.005130954000000187
2023-11-14,0.023059718000000062
2023-11-13,-0.0015023549999999553
2023-11-10,0.01288703400000002
2023-11-09,-0.008354356000000007
2023-11-08,-0.002830170999999937
2023-11-07,-0.001273466000000223
2023-11-06,-0.0025963659999999056
2023-11-03,0.012203370000000158
2023-11-02,0.020048946999999817
2023-11-01,0.006655061000000018
2023-10-31,0.007698862999999889
2023-10-30,0.01235574000000006
2023-10-27,-0.00952659499999986
2023-10-26,-0.005096998999999824
2023-10-25,-0.012364841000000126
2023-10-24,0.0062512500000000415
2023-10-23,-0.005712427999999936
2023-10-20,-0.011863084000000135
2023-10-19,-0.009068585000000073
2023-10-18,-0.012941855999999974
2023-10-17,0.004035214999999814
2023-10-16,0.011188084999999903
2023-10-13,-0.0026781879999999703
2023-10-12,-0.00873978200000014
2023-10-11,0.0021711929999999047
2023-10-10,0.0069928749999998985
2023-10-09,0.007780597000000222
2023-10-06,0.008359715999999962
2023-10-05,-0.0019355389999999861
2023-10-04,0.0036079970000002515
2023-10-03,-0.012892060999999955
2023-10-02,-0.006239882999999891
2023-09-29,-0.004252146000000012
2023-09-28,0.006747277999999968
2023-09-27,0.0016359429999999175
2023-09-26,-0.01416185099999967
2023-09-25,0.003909109000000077
2023-09-22,-0.003608120999999964
2023-09-21,-0.014024697000000086
2023-09-20,-0.0067311589999997645
2023-09-19,-0.002182685000000073
2023-09-18,0.00013429900000017092
2023-09-15,-0.008963561999999925
2023-09-14,0.011013812000000067
2023-09-13,-0.0014519280000000467
2023-09-12,-0.0004358329999999411
2023-09-11,0.004033753000000084
2023-09-08,0.002986184999999697
2023-09-07,-0.0030639089999998648
2023-09-06,-0.004650412999999909
2023-09-05,-0.008623837000000356
2023-09-01,0.004674510999999937
2023-08-31,-0.0014296950000000086
2023-08-30,0.002419103999999672
2023-08-29,0.01239139899999997
2023-08-28,0.007209368000000271
2023-08-25,0.004823425999999964
2023-08-24,-0.010632097999999868
2023-08-23,0.00874195000000011
2023-08-22,-0.005445778000000123
2023-08-21,0.0012721810000000389
2023-08-18,0.001311448999999909
2023-08-17,-0.00634000899999998
2023-08-16,-0.007749219000000029
2023-08-15,-0.013794237000000376
2023-08-14,0.0015821810000000713
2023-08-11,0.001562275999999807
2023-08-10,-0.0004262219999999761
2023-08-09,-0.005828087999999898
2023-08-08,-0.003786771999999994
2023-08-07,0.009439043999999841
2023-08-04,-0.003425959999999839
2023-08-03,-0.0026244250000000413
2023-08-02,-0.010711055000000025
2023-08-01,-0.0031398009999999976
2023-07-31,0.0027843700000000915
2023-07-28,0.007952522999999934
2023-07-27,-0.005422333999999918
2023-07-26,0.003506057999999923
2023-07-25,0.00021666900000005818
2023-07-24,0.005054965999999883
2023-07-21,7.393200000027633e-05
2023-07-20,-0.0005494029999998373
2023-07-19,0.006020576999999916
2023-07-18,0.00840978399999992
2023-07-17,0.001944382999999883
2023-07-14,-0.006326920000000125
2023-07-13,0.006230229999999892
2023-07-12,0.005564305000000047
2023-07-11,0.01058754400000006
2023-07-10,0.004389084000000043
2023-07-07,0.0012991480000001943
2023-07-06,-0.009932581000000051
2023-07-05,-0.003923578000000094
2023-07-03,0.003618625999999958
2023-06-30,0.009299568999999952
2023-06-29,0.006466303999999923
2023-06-28,-0.0005577429999999994
2023-06-27,0.011141225999999893
2023-06-26,0.001517587999999792
2023-06-23,-0.007360427999999919
2023-06-22,-0.0009693139999999989
2023-06-21,-0.003146864999999832
2023-06-20,-0.008629957999999993
2023-06-16,-0.003068795000000124
2023-06-15,0.012420624999999852
2023-06-14,-0.0024213699999999783
2023-06-13,0.008134418000000032
2023-06-12,0.006803450000000044
2023-06-09,-0.0010053989999998514
2023-06-08,0.0024591579999999613
2023-06-07,0.005281496000000052
2023-06-06,0.007479911999999755
2023-06-05,-0.004223353999999846
2023-06-02,0.0199264910000001
2023-06-01,0.008542090999999807
2023-05-31,-0.00729254300000004
2023-05-30,-0.0008262999999998355
2023-05-26,0.01102778999999976
2023-05-25,-0.00045720499999990505
2023-05-24,-0.00874728800000002
2023-05-23,-0.007738860000000014
2023-05-22,0.0009765479999999105
2023-05-19,-0.003127618999999915
2023-05-18,0.007405107999999938
2023-05-17,0.015098966000000047
2023-05-16,-0.01059712700000004
2023-05-15,0.005650829999999996
2023-05-12,-0.0019630379999998615
2023-05-11,-0.0031554859999999296
2023-05-10,0.0003744009999999687
2023-05-09,-0.004067893999999961
2023-05-08,0.0001495330000000905
2023-05-05,0.019282057999999935
2023-05-04,-0.011201561000000027
2023-05-03,-0.007327722000000203
2023-05-02,-0.015295801000000053
2023-05-01,-0.0010223979999999244
2023-04-28,0.009327559000000152
2023-04-27,0.01858052499999996
2023-04-26,-0.007764308000000053
2023-04-25,-0.01602678199999996
2023-04-24,0.001972241000000041
2023-04-21,-0.0006796079999999982
2023-04-20,-0.006470361999999841
2023-04-19,-0.001414331000000102
2023-04-18,0.0010308939999998934
2023-04-17,0.004645489000000058
2023-04-14,-0.0006602100000000499
2023-04-13,0.009692731999999982
2023-04-12,-0.005189639000000024
2023-04-11,0.004041545000000202
2023-04-10,0.004070376000000264
2023-04-06,0.001803489000000047
2023-04-05,0.0002967119999996992
2023-04-04,-0.00921459499999977
2023-04-03,0.005127128000000036
2023-03-31,0.013643031000000416
2023-03-30,0.004371912000000089
2023-03-29,0.01404990599999989
2023-03-28,0.0008167349999999018
2023-03-27,0.007490924999999926
2023-03-24,0.005794885000000027
2023-03-23,-0.002113783999999952
2023-03-22,-0.01913065700000005
2023-03-21,0.014465911000000276
2023-03-20,0.011655072999999794
2023-03-17,-0.016070524999999836
2023-03-16,0.014740484999999914
2023-03-15,-0.013861011000000145
2023-03-14,0.014788561000000033
2023-03-13,-0.011523794000000032
2023-03-10,-0.014935071999999994
2023-03-09,-0.021184218999999893
2023-03-08,-0.00024997300000018097
2023-03-07,-0.016133112999999866
2023-03-06,-0.001987300000000025
2023-03-03,0.01417964199999977
2023-03-02,0.00574368000000014
2023-03-01,-0.0014712119999998885
2023-02-28,-0.0031848939999998827
2023-02-27,0.0014025900000000924
2023-02-24,-0.0068167700000000275
2023-02-23,0.002682812000000423
2023-02-22,-0.0016545430000001193
2023-02-21,-0.020496685000000125
2023-02-17,-0.0020633140000000383
2023-02-16,-0.00983429300000016
2023-02-15,0.0026909550000002724
2023-02-14,-0.0016068510000001313
2023-02-13,0.01095337900000004
2023-02-10,0.005898093999999965
2023-02-09,-0.009930086999999976
2023-02-08,-0.010651034000000004
2023-02-07,0.010152400000000172
2023-02-06,-0.006809163000000007
2023-02-03,-0.008427583000000127
2023-02-02,0.010111872000000188
2023-02-01,0.007260786000000019
2023-01-31,0.015163978000000133
2023-01-30,-0.010362861000000056
2023-01-27,-0.0002456900000000761
2023-01-26,0.009010930999999944
2023-01-25,0.002861791000000169
2023-01-24,-0.000688864999999983
2023-01-23,0.010695359000000071
2023-01-20,0.016565362999999778
2023-01-19,-0.00721375699999971
2023-01-18,-0.01644540300000019
2023-01-17,-0.00440686300000015
2023-01-13,0.0034512250000000577
2023-01-12,0.004799071000000099
2023-01-11,0.010463389999999961
2023-01-10,0.00773780600000018
2023-01-09,-0.0032979780000000902
2023-01-06,0.02250804900000003
2023-01-05,-0.00615550499999995
2023-01-04,0.011582806999999695
2023-01-03,-0.001321113999999901
2022-12-30,-0.0015192940000000599
2022-12-29,0.014968869999999912
2022-12-28,-0.012959655000000181
2022-12-27,0.0004621830000000049
2022-12-23,0.008153149000000415
2022-12-22,-0.01195523300000012
2022-12-21,0.014408382000000053
2022-12-20,0.0027780900000000663
2022-12-19,-0.0067327740000000524
2022-12-16,-0.009848047000000082
2022-12-15,-0.022055301999999943
2022-12-14,-0.006075695000000159
2022-12-13,0.004950033000000076
2022-12-12,0.015233701999999738
2022-12-09,-0.007926437999999925
2022-12-08,0.004638546999999882
2022-12-07,-0.0020063290000000844
