Date,RAFI Fundamental High Liquidity US Small Index
2025-06-30,-0.0007241391795502761
2025-06-27,0.002832141171344338
2025-06-26,0.014354771879747874
2025-06-25,-0.00944901998340053
2025-06-24,0.010982019363762197
2025-06-23,0.009673124726517823
2025-06-20,0.00025143410563988056
2025-06-18,0.003232496870270163
2025-06-17,-0.009842556104419864
2025-06-16,0.011840467253854348
2025-06-13,-0.017879796289827388
2025-06-12,-0.0016519520566802282
2025-06-11,-0.005094959824689549
2025-06-10,0.005637889556130871
2025-06-09,0.005734866324975885
2025-06-06,0.012880233471770142
2025-06-05,-0.0004207455611341393
2025-06-04,-0.0027971245559565983
2025-06-03,0.013637652395803945
2025-06-02,-0.0030809237118063493
2025-05-30,-0.0037078061052080447
2025-05-29,0.004223068511745476
2025-05-28,-0.011314283584037188
2025-05-27,0.0246865241183043
2025-05-23,-0.004137025906341352
2025-05-22,-0.0006272929458057686
2025-05-21,-0.027884544312217985
2025-05-20,-0.003223370356044253
2025-05-19,-0.00503976835392006
2025-05-16,0.0075335130543963125
2025-05-15,0.00477732117512808
2025-05-14,-0.006744492458514717
2025-05-13,0.005121318762733917
2025-05-12,0.03571976672805399
2025-05-09,-0.0004026922855665527
2025-05-08,0.016579432147139084
2025-05-07,0.0022272367611289035
2025-05-06,-0.008004263772469544
2025-05-05,-0.005320635777420146
2025-05-02,0.02257113851188186
2025-05-01,0.006088672490901725
2025-04-30,-0.00499264916279385
2025-04-29,0.004211089532717649
2025-04-28,0.0034101868146072523
2025-04-25,-0.0012908222537758585
2025-04-24,0.019022371523105264
2025-04-23,0.012000942053471464
2025-04-22,0.023711437466586993
2025-04-21,-0.020494286036984
2025-04-17,0.009243427529248338
2025-04-16,-0.009758650412510783
2025-04-15,-0.0006460544531611268
2025-04-14,0.010643810629300976
2025-04-11,0.011584873614794766
2025-04-10,-0.041675457897539236
2025-04-09,0.08749713186849206
2025-04-08,-0.02652711743620828
2025-04-07,-0.013442044953724142
2025-04-04,-0.042808356769787115
2025-04-03,-0.06873199386388285
2025-04-02,0.01406687218401692
2025-04-01,0.0034837567462093766
2025-03-31,0.0015348243055157695
2025-03-28,-0.019397418040066228
2025-03-27,-0.0038273858302912966
2025-03-26,-0.0040714875304896925
2025-03-25,-0.0056164231961044475
2025-03-24,0.02281795628837946
2025-03-21,-0.00667135160459098
2025-03-20,-0.005321726811810312
2025-03-19,0.013450204019948675
2025-03-18,-0.007201800450112317
2025-03-17,0.012744781477330935
2025-03-14,0.024239830360095693
2025-03-13,-0.015588792921845451
2025-03-12,-0.001577452939320656
2025-03-11,-0.005476586641312342
2025-03-10,-0.023462888340049393
2025-03-07,0.006485496411483327
2025-03-06,-0.013569321533923429
2025-03-05,0.00953887673909981
2025-03-04,-0.015150126480184656
2025-03-03,-0.021180776718190963
2025-02-28,0.008933581940949953
2025-02-27,-0.0119744949517534
2025-02-26,-0.0001609456450792912
2025-02-25,-0.00032178770949709
2025-02-24,-0.00219405820497498
2025-02-21,-0.023387279410483686
2025-02-20,-0.00884054217387542
2025-02-19,-0.004443604046516114
2025-02-18,0.006479350853821009
2025-02-14,-0.001408073530808962
2025-02-13,0.010562980681093848
2025-02-12,-0.011033506289443773
2025-02-11,-0.0010004743628446722
2025-02-10,0.0009409855312685345
2025-02-07,-0.010523798134417728
2025-02-06,0.0006496170678336188
2025-02-05,0.00829964922562465
2025-02-04,0.009219876662404536
2025-02-03,-0.01517890030066571
2025-01-31,-0.008392154864136914
2025-01-30,0.010931167136085662
2025-01-29,-0.004224027362120575
2025-01-28,-0.0009140845912675166
2025-01-27,-0.0042786662129974395
2025-01-24,-0.0011724923108296093
2025-01-23,0.0014038610432813847
2025-01-22,-0.008185446781937888
2025-01-21,0.014754238739510095
2025-01-17,0.005467303801282908
2025-01-16,0.004314891997993842
2025-01-15,0.015124250590311084
2025-01-14,0.013603929035357787
2025-01-13,0.006150017456381773
2025-01-10,-0.016490579327346544
2025-01-08,0.0005373549802234479
2025-01-07,-0.00872351944672467
2025-01-06,-0.00040152229321599453
2025-01-03,0.011879631510611999
2025-01-02,-0.0029237963558224056
2024-12-31,0.002737524394874624
2024-12-30,-0.006300511587500668
2024-12-27,-0.011673387971033344
2024-12-26,0.004530208650956213
2024-12-24,0.00871758368265163
2024-12-23,-0.0008516990078146769
2024-12-20,0.007501636559862801
2024-12-19,-0.002875590995695454
2024-12-18,-0.04059577709135531
2024-12-17,-0.011808290892061257
2024-12-16,0.0010967299030526512
2024-12-13,-0.006132314886464707
2024-12-12,-0.008309266441125729
2024-12-11,0.0061937497924347
2024-12-10,-0.004446942520374808
2024-12-09,-0.003828830683343609
2024-12-06,0.0005190140380944008
2024-12-05,-0.010313985438120232
2024-12-04,0.003871464117338963
2024-12-03,-0.004870738104158834
2024-12-02,0.00181147594490505
2024-11-29,0.0012745514559298066
2024-11-27,-0.0008245099879997664
2024-11-26,-0.00719698504680466
2024-11-25,0.017054634178508943
2024-11-22,0.01596181224353077
2024-11-21,0.015425694751522112
2024-11-20,0.0008766479705173413
2024-11-19,0.0023204033406980518
2024-11-18,0.00138391751168232
2024-11-15,-0.008881701493548277
2024-11-14,-0.008720320276633164
2024-11-13,-0.006628203631755536
2024-11-12,-0.013342765950445923
2024-11-11,0.011793885823200068
2024-11-08,0.005103022495127174
2024-11-07,-0.0034264848100845624
2024-11-06,0.05237852918984398
2024-11-05,0.017034148604877286
2024-11-04,0.003447226102217149
2024-11-01,0.001569380050040703
2024-10-31,-0.015233940335941498
2024-10-30,0.00037988886042161774
2024-10-29,-0.002080633358900408
2024-10-28,0.01311194276476213
2024-10-25,-0.004454917303930328
2024-10-24,0.003659080767514311
2024-10-23,-0.006499206440686911
2024-10-22,-0.004870516610049891
2024-10-21,-0.015710762176057824
2024-10-18,-0.002944130788680721
2024-10-17,0.0006151819985613649
2024-10-16,0.012918966833712187
2024-10-15,0.0011070597021483053
2024-10-14,0.005832707348327526
2024-10-11,0.016274036086687316
2024-10-10,-0.005013225621961714
2024-10-09,0.004136643844835364
2024-10-08,-0.0009950337952917554
2024-10-07,-0.008567518085995318
2024-10-04,0.01325576787997762
2024-10-03,-0.006584244332718758
2024-10-02,-0.0015006699419384262
2024-10-01,-0.012028628665731289
2024-09-30,0.0019275830054379384
2024-09-27,0.005181669510807785
2024-09-26,0.008614893636094578
2024-09-25,-0.012333545828020931
2024-09-24,0.0017383900379606132
2024-09-23,0.0017147172493447993
2024-09-20,-0.009852650098966298
2024-09-19,0.018073206337265058
2024-09-18,0.0004838579608075211
2024-09-17,0.0067929634641406
2024-09-16,0.0053692249088501676
2024-09-13,0.022943823352043147
2024-09-12,0.010822368729543896
2024-09-11,0.002321777710933892
2024-09-10,-0.000713883148600436
2024-09-09,0.0005168930031482777
2024-09-06,-0.016189578016938544
2024-09-05,-0.0035195046896020488
2024-09-04,-0.0027380646109740336
2024-09-03,-0.02524741390891594
2024-08-30,0.005882776886902752
2024-08-29,0.005079635280375916
2024-08-28,-0.005806312226563026
2024-08-27,-0.0037755477234614476
2024-08-26,-0.0017814620521726665
2024-08-23,0.02831630304704036
2024-08-22,-0.006847749568015926
2024-08-21,0.011775479621852769
2024-08-20,-0.011792021646129802
2024-08-19,0.010017449751179575
2024-08-16,0.003121121751532785
2024-08-15,0.021378436157935443
2024-08-14,-0.0023781212841854638
2024-08-13,0.016216734596020244
2024-08-12,-0.0109269921367392
2024-08-09,-0.002006834597071183
2024-08-08,0.022702189865819955
2024-08-07,-0.013579586691623069
2024-08-06,0.010382091856426134
2024-08-05,-0.030541134652261492
2024-08-02,-0.03066544561008977
2024-08-01,-0.027194143071359478
2024-07-31,0.0047859611805369795
2024-07-30,0.002719419857097005
2024-07-29,-0.00555005656108587
2024-07-26,0.01641140803952368
2024-07-25,0.011962657600741888
2024-07-24,-0.020243672182540196
2024-07-23,0.007275434866467423
2024-07-22,0.014184074532353375
2024-07-19,-0.0051141866632874455
2024-07-18,-0.013906368545543724
2024-07-17,-0.006746693145147198
2024-07-16,0.031815437530873236
2024-07-15,0.012935268063972272
2024-07-12,0.008833674528169633
2024-07-11,0.02964474431407993
2024-07-10,0.010209340087703245
2024-07-09,-0.00528082171907196
2024-07-08,0.004029986987512002
2024-07-05,-0.007699201171743275
2024-07-03,0.002143788325044804
2024-07-02,0.00552502281863565
2024-07-01,-0.00972143427214267
2024-06-28,0.007517850049892916
2024-06-27,0.004075796190735836
2024-06-26,-0.0005833057883377624
2024-06-25,-0.0077269614037797085
2024-06-24,0.005080522401807119
2024-06-21,0.0005529578393901335
2024-06-20,-0.0018108047913700798
2024-06-18,0.0022808005124521635
2024-06-17,0.008190064287601384
2024-06-14,-0.012856425314890507
2024-06-13,-0.009073854282323102
2024-06-12,0.01298273170637132
2024-06-11,-0.0037478869838204476
2024-06-10,-0.0015720237635984402
2024-06-07,-0.012561067357414246
2024-06-06,-0.0038326170892978295
2024-06-05,0.009916072660381525
2024-06-04,-0.012142836861980477
2024-06-03,-0.0035929837797060715
2024-05-31,0.010934952761385341
2024-05-30,0.011445817985459072
2024-05-29,-0.012953639106475068
2024-05-28,-0.003849326367885597
2024-05-24,0.008982723324468811
2024-05-23,-0.015242294068882556
2024-05-22,-0.008203307483882871
2024-05-21,-0.0014274651763807045
2024-05-20,-0.0002331915528690498
2024-05-17,-0.0007642837170287464
2024-05-16,-0.00592976929491329
2024-05-15,0.004308299291875484
2024-05-14,0.012082799668499788
2024-05-13,0.003866698180099215
2024-05-10,-0.0029973702317777073
2024-05-09,0.011025768087215004
2024-05-08,-0.001246823455509527
2024-05-07,0
2024-05-06,0.010599721059971978
2024-05-03,0.007774105057045677
2024-05-02,0.017145843192932553
2024-05-01,0.0017778831338155499
2024-04-30,-0.019286094832178913
2024-04-29,0.0050234133899274
2024-04-26,0.005491493568785755
2024-04-25,-0.006747559600202235
2024-04-24,-0.0020666569640518384
2024-04-23,0.01709216148737336
2024-04-22,0.00826849216931036
2024-04-19,0.006822211759048402
2024-04-18,0.001123268711951786
2024-04-17,-0.0073471582028334925
2024-04-16,-0.00559339484417698
2024-04-15,-0.010646529348965372
2024-04-12,-0.01669042299098522
2024-04-11,0.004838772113188838
2024-04-10,-0.026629866520973322
2024-04-09,0.0038865983281006766
2024-04-08,0.007277299398003478
2024-04-05,0.0049008346734051855
2024-04-04,-0.009302722539899166
2024-04-03,0.005233356211393314
2024-04-02,-0.015272549774244082
2024-04-01,-0.010201711434650651
2024-03-28,0.005568376108303186
2024-03-27,0.02057687723480317
2024-03-26,-0.0022642299239868935
2024-03-25,-0.0011877838803472374
2024-03-22,-0.01128345813094822
2024-03-21,0.012181669487818514
2024-03-20,0.01733645492715219
2024-03-19,0.005858082597018255
2024-03-18,-0.003877321546275847
2024-03-15,0.001796482778042341
2024-03-14,-0.01628711168851016
2024-03-13,0.0014157802096885774
2024-03-12,2.8699071106697005e-05
2024-03-11,-0.0044286557839197105
2024-03-08,-0.0009990200089435852
2024-03-07,0.00766030065961032
2024-03-06,0.004371689937409773
2024-03-05,-0.0048869298581830645
2024-03-04,-0.0010146842034731707
2024-03-01,0.005021934888016721
2024-02-29,0.010597546036128946
2024-02-28,-0.005290084235162085
2024-02-27,0.00648269820411751
2024-02-26,-0.0009141390074784983
2024-02-23,0.0014803704821917396
2024-02-22,0.007180342341458701
2024-02-21,-0.0017234457163562977
2024-02-20,-0.0105225420756343
2024-02-16,-0.01189097071297962
2024-02-15,0.02308701955099335
2024-02-14,0.01958434450869362
2024-02-13,-0.03435140269835002
2024-02-12,0.015214560549839051
2024-02-09,0.00902938997283309
2024-02-08,0.011450953746540371
2024-02-07,0.0004598482500774992
2024-02-06,0.007026727739467553
2024-02-05,-0.01513949753128041
2024-02-02,-0.00424515262804559
2024-02-01,0.012920000000000265
2024-01-31,-0.022897298000000288
2024-01-30,-0.00631132099999987
2024-01-29,0.011649958999999876
2024-01-26,0.001092773999999963
2024-01-25,0.007437222000000077
2024-01-24,-0.006782633000000038
2024-01-23,-0.003218225000000019
2024-01-22,0.016545275000000137
2024-01-19,0.012457012999999684
2024-01-18,0.007762340999999839
2024-01-17,-0.00857124999999992
2024-01-16,-0.010337453999999746
2024-01-12,-0.0014939750000002583
2024-01-11,-0.004933632000000077
2024-01-10,0.0024916290000003283
2024-01-09,-0.010888683000000232
2024-01-08,0.014064969000000538
2024-01-05,-0.0011902470000000331
2024-01-04,-0.001156520999999966
2024-01-03,-0.025479114999999997
2024-01-02,-0.005138730000000091
2023-12-29,-0.011687343999999933
2023-12-28,-0.0009732399999997643
2023-12-27,0.0009014439999996959
2023-12-26,0.009756803999999786
2023-12-22,0.004223301999999984
2023-12-21,0.01540681300000002
2023-12-20,-0.015603571999999843
2023-12-19,0.01745880199999994
2023-12-18,-0.001044861000000008
2023-12-15,-0.010087692000000037
2023-12-14,0.026529001000000108
2023-12-13,0.03112869099999993
2023-12-12,-0.0028037549999999634
2023-12-11,0.00441013899999998
2023-12-08,0.005468711000000015
2023-12-07,0.009718152999999896
2023-12-06,-0.0007965579999997807
2023-12-05,-0.01429776699999974
2023-12-04,0.009035118999999536
2023-12-01,0.02854803500000025
2023-11-30,0.0028325399999999945
2023-11-29,0.0054259109999998945
2023-11-28,-0.002647167000000006
2023-11-27,-0.001539786000000043
2023-11-24,0.005540598999999924
2023-11-22,0.005656823000000033
2023-11-21,-0.009061671999999854
2023-11-20,0.004243364999999999
2023-11-17,0.011088368000000015
2023-11-16,-0.013026986000000074
2023-11-15,0.0038679169999999985
2023-11-14,0.04986264400000007
2023-11-13,-0.00251587200000003
2023-11-10,0.009984954000000101
2023-11-09,-0.011786556999999864
2023-11-08,-0.0067185730000001165
2023-11-07,-0.005431670999999971
2023-11-06,-0.011233115999999987
2023-11-03,0.024924917999999963
2023-11-02,0.028543251000000103
2023-11-01,0.00425068400000006
2023-10-31,0.007080996000000006
2023-10-30,0.007738895999999995
2023-10-27,-0.012207965999999959
2023-10-26,0.0026043369999999566
2023-10-25,-0.016263938999999894
2023-10-24,0.006935523999999971
2023-10-23,-0.009915275000000001
2023-10-20,-0.011221984000000074
2023-10-19,-0.014348179000000072
2023-10-18,-0.01958190400000015
2023-10-17,0.01130622399999992
2023-10-16,0.016712977000000073
2023-10-13,-0.008944132999999743
2023-10-12,-0.018126090000000095
2023-10-11,0.0023735609999999685
2023-10-10,0.010894220000000399
2023-10-09,0.007173875999999968
2023-10-06,0.006521076999999931
2023-10-05,-0.0017206599999999295
2023-10-04,0.0035257269999999785
2023-10-03,-0.017612139000000138
2023-10-02,-0.013273253000000151
2023-09-29,-0.0035438439999998517
2023-09-28,0.00992970300000029
2023-09-27,0.008434013999999879
2023-09-26,-0.015886186999999996
2023-09-25,0.004511793000000042
2023-09-22,-0.003037621000000046
2023-09-21,-0.01627033099999997
2023-09-20,-0.004544290000000006
2023-09-19,-0.0024333730000001275
2023-09-18,-0.004723816000000047
2023-09-15,-0.008569029000000117
2023-09-14,0.016496405000000047
2023-09-13,-0.005951047000000043
2023-09-12,-0.00011243399999993908
2023-09-11,0.0016740779999997457
2023-09-08,-0.0021964359999999683
2023-09-07,-0.008872485999999902
2023-09-06,-0.004266706999999981
2023-09-05,-0.02242804300000001
2023-09-01,0.009547431000000106
2023-08-31,-0.001036651000000166
2023-08-30,0.004997643999999912
2023-08-29,0.013638208000000152
2023-08-28,0.009764566000000086
2023-08-25,0.002817287000000057
2023-08-24,-0.010208136000000145
2023-08-23,0.01104744900000032
2023-08-22,-0.0023442690000000654
2023-08-21,-0.0026458830000000155
2023-08-18,0.0038176979999999805
2023-08-17,-0.009806988000000016
2023-08-16,-0.010848511000000172
2023-08-15,-0.012997589000000032
2023-08-14,-0.0032524050000000138
2023-08-11,0.0003391390000000438
2023-08-10,-0.0031969960000002295
2023-08-09,-0.005559497999999885
2023-08-08,-0.007211902000000325
2023-08-07,0.006450447000000192
2023-08-04,-0.0013406660000000459
2023-08-03,-0.0037037149999997743
2023-08-02,-0.012348751999999852
2023-08-01,-0.0039760350000001
2023-07-31,0.00923870800000004
2023-07-28,0.009836509999999965
2023-07-27,-0.012436653999999936
2023-07-26,0.005378018999999901
2023-07-25,-0.0005957729999999106
2023-07-24,0.004248974999999877
2023-07-21,-0.0037043740000001213
2023-07-20,-0.006365552999999857
2023-07-19,0.005895292000000163
2023-07-18,0.011366211999999987
2023-07-17,0.0067369040000000435
2023-07-14,-0.009042558999999617
2023-07-13,0.007322351999999865
2023-07-12,0.009846311999999857
2023-07-11,0.012782056999999902
2023-07-10,0.01278133299999995
2023-07-07,0.011578773999999958
2023-07-06,-0.013634172999999916
2023-07-05,-0.012319068000000266
2023-07-03,0.006580695000000247
2023-06-30,0.004612193999999903
2023-06-29,0.014652705999999904
2023-06-28,0.0018735059999999137
2023-06-27,0.01663416299999998
2023-06-26,0.007156388000000069
2023-06-23,-0.014250660999999942
2023-06-22,-0.008440079999999961
2023-06-21,-0.002152060000000011
2023-06-20,-0.006282392999999997
2023-06-16,-0.00486544199999972
2023-06-15,0.008216215000000027
2023-06-14,-0.008064289999999974
2023-06-13,0.010143465000000074
2023-06-12,0.004163605000000015
2023-06-09,-0.006980212999999957
2023-06-08,-0.0030756140000000043
2023-06-07,0.018955974000000042
2023-06-06,0.024502691999999993
2023-06-05,-0.01361099099999985
2023-06-02,0.03622495399999992
2023-06-01,0.010457790000000022
2023-05-31,-0.010218116
2023-05-30,-0.0029922840000000672
2023-05-26,0.010236678999999915
2023-05-25,-0.005312952000000037
2023-05-24,-0.012565913999999845
2023-05-23,-0.005032236000000134
2023-05-22,0.007111038999999986
2023-05-19,-0.006838440999999973
2023-05-18,0.008310873999999968
2023-05-17,0.021750267999999684
2023-05-16,-0.014591302000000028
2023-05-15,0.010087375999999981
2023-05-12,-0.002777654000000074
2023-05-11,-0.007601444999999929
2023-05-10,0.0007382190000000399
2023-05-09,-0.004678947000000155
2023-05-08,-0.0022167240000000588
2023-05-05,0.023644290000000012
2023-05-04,-0.012338531000000041
2023-05-03,-0.0018663669999997579
2023-05-02,-0.01807938099999995
2023-05-01,-0.0007760850000000374
2023-04-28,0.01072655400000011
2023-04-27,0.016038302999999976
2023-04-26,-0.010456152000000052
2023-04-25,-0.023374761999999993
2023-04-24,0.00014544199999999563
2023-04-21,-0.0013018790000000058
2023-04-20,-0.005851961999999933
2023-04-19,0.0026753850000000856
2023-04-18,-0.002642613000000016
2023-04-17,0.007307064999999779
2023-04-14,-0.006997901999999945
2023-04-13,0.009581424999999921
2023-04-12,-0.007203790999999904
2023-04-11,0.008503474999999927
2023-04-10,0.010651892000000052
2023-04-06,0.00035584399999999405
2023-04-05,-0.009579153000000118
2023-04-04,-0.016456342999999984
2023-04-03,-0.0007111169999999278
2023-03-31,0.019268623999999956
2023-03-30,0.002793776000000081
2023-03-29,0.011168996000000098
2023-03-28,0.0023351969999998445
2023-03-27,0.010571648000000211
2023-03-24,0.008187983000000232
2023-03-23,-0.005500506999999932
2023-03-22,-0.025069321000000144
2023-03-21,0.01780028800000011
2023-03-20,0.012747346000000048
2023-03-17,-0.02364767099999987
2023-03-16,0.012962033999999623
2023-03-15,-0.01760835599999988
2023-03-14,0.016552432999999978
2023-03-13,-0.01910347899999998
2023-03-10,-0.027465207999999852
2023-03-09,-0.025198543000000018
2023-03-08,0.0025187920000002695
2023-03-07,-0.012001858999999726
2023-03-06,-0.016698582000000073
2023-03-03,0.012610784000000042
2023-03-02,0.0068189060000001245
2023-03-01,0.0016289529999999885
2023-02-28,-0.001990295000000142
2023-02-27,0.0030662079999996816
2023-02-24,-0.00856308699999997
2023-02-23,0.0056737010000000865
2023-02-22,0.002037039000000185
2023-02-21,-0.027066765000000048
2023-02-17,-0.0015105450000000298
2023-02-16,-0.008214589000000272
2023-02-15,0.01048909500000006
2023-02-14,-0.0010833829999998823
2023-02-13,0.013002646999999978
2023-02-10,0.0006985710000002587
2023-02-09,-0.012947591999999952
2023-02-08,-0.01297718400000003
2023-02-07,0.007293422000000049
2023-02-06,-0.014493194000000043
2023-02-03,-0.008808131999999635
2023-02-02,0.018514463999999675
2023-02-01,0.014479619999999915
2023-01-31,0.02411574899999991
2023-01-30,-0.011401357999999862
2023-01-27,0.005464173000000239
2023-01-26,0.007787892000000074
2023-01-25,0.003991397999999924
2023-01-24,-0.004463758999999956
2023-01-23,0.01289143199999998
2023-01-20,0.018571885000000066
2023-01-19,-0.007241195999999839
2023-01-18,-0.014653215000000053
2023-01-17,-0.001469708000000014
2023-01-13,0.004715647000000045
2023-01-12,0.01226181500000001
2023-01-11,0.014032293000000085
2023-01-10,0.012897125999999925
2023-01-09,0.0030863100000000365
2023-01-06,0.024567752999999914
2023-01-05,-0.008949639999999981
2023-01-04,0.015669324000000096
2023-01-03,-0.0012187519999999896
2022-12-30,-0.004268217000000019
2022-12-29,0.022904006000000088
2022-12-28,-0.018141701999999982
2022-12-27,-0.0005973289999999798
2022-12-23,0.0077321870000000015
2022-12-22,-0.01201784600000011
2022-12-21,0.01545922700000002
2022-12-20,0.00412684299999988
2022-12-19,-0.011761053000000077
2022-12-16,-0.00836722099999998
2022-12-15,-0.02431598800000012
2022-12-14,-0.006127981999999976
2022-12-13,0.007314870000000084
2022-12-12,0.01066867299999985
2022-12-09,-0.009736695999999934
2022-12-08,0.005677750999999898
2022-12-07,-0.006204168000000121
2022-12-06,-0.011405761000000014
2022-12-05,-0.024786925000000237
2022-12-02,0.0013909089999999402
2022-12-01,-0.0005332900000000196
2022-11-30,0.0244771800000001
