Date,RAFI Dynamic Multi-Factor Developed ex US Index
2025-05-29,0.004857020602507145
2025-05-28,-0.0062785543040664304
2025-05-27,-0.0015581600162591913
2025-05-26,0.00920253787671621
2025-05-23,0.0048825172903401715
2025-05-22,-0.0077036700374956135
2025-05-21,0.005929739219487029
2025-05-20,0.006780051092034611
2025-05-19,0.00995755719087188
2025-05-16,0.004046749997666188
2025-05-15,0.0037386154941718708
2025-05-14,0.004205990007245308
2025-05-13,0.005121269583063359
2025-05-12,-0.009962593457834457
2025-05-09,0.004500522004119434
2025-05-08,-0.00786644768765632
2025-05-07,0.00047613268230750627
2025-05-06,0.0027194645322849986
2025-05-05,0.000416752514562857
2025-05-02,0.01767478210315132
2025-05-01,-0.008162628678382022
2025-04-30,0.006589307718291693
2025-04-29,0.0051647705263759836
2025-04-28,0.008794612274827918
2025-04-25,0.0012026835782976697
2025-04-24,0.0042003967580308554
2025-04-23,0.002557805927690948
2025-04-22,0.004896331660501296
2025-04-21,0.007041906973997758
2025-04-18,0.0032534694623134186
2025-04-17,0.0030007873352908554
2025-04-16,0.002467113427649492
2025-04-15,0.012871436472421838
2025-04-14,0.022686370694885882
2025-04-11,0.008311082307193685
2025-04-10,0.04755051053660653
2025-04-09,-0.010197992656585164
2025-04-08,0.026612213361295822
2025-04-07,-0.05495199002769502
2025-04-04,-0.04973112284092884
2025-04-03,0.0036411932369313504
2025-04-02,-0.0013214173940258034
2025-04-01,0.00862319494132624
2025-03-31,-0.015790511884801295
2025-03-28,-0.002778529100789351
2025-03-27,0.0002705494613606252
2025-03-26,-0.0037587536815693046
2025-03-25,0.006213109661385552
2025-03-24,-0.004261900670218255
2025-03-21,-0.004783917437110263
2025-03-20,-0.0015758634316743736
2025-03-19,-0.001393402288882517
2025-03-18,0.0034515294773329597
2025-03-17,0.012293195686493785
2025-03-14,0.008434270086289164
2025-03-13,-0.003436716667329809
2025-03-12,0.004486276390595734
2025-03-11,-0.00853439266131395
2025-03-10,-0.008788338513052385
2025-03-07,-0.0010299721907509607
2025-03-06,0.008004152864982572
2025-03-05,0.01792067797633723
2025-03-04,-0.006956486974078135
2025-03-03,0.01544215408661409
2025-02-28,-0.006218133954642546
2025-02-27,-0.007552552552552494
2025-02-26,0.0041765300122129645
2025-02-25,0.0018025184909196135
2025-02-24,0.0024884159945082196
2025-02-21,-0.0005044950509035528
2025-02-20,0.0012324850737976956
2025-02-19,-0.0064937671879077286
2025-02-18,0.0008186635192486413
2025-02-17,0.003356195102777182
2025-02-14,0.003920794884248124
2025-02-13,0.01378111264405546
2025-02-12,-0.00014358606189579515
2025-02-11,0.0006362857333450656
2025-02-10,0.0018043489436077031
2025-02-07,-0.003110635092268499
2025-02-06,0.004524910171009644
2025-02-05,0.012240176333574881
2025-02-04,0.008327903995292152
2025-02-03,-0.015487435210378764
2025-01-31,-0.0028935573218347166
2025-01-30,0.009281817424620975
2025-01-29,0.0050015695301872665
2025-01-28,-0.0036125171373015963
2025-01-27,0.002105208170088302
2025-01-24,0.00673152774125696
2025-01-23,0.003033100356059526
2025-01-22,0.002617939496509347
2025-01-21,0.003870433392973771
2025-01-20,0.010098247420468942
2025-01-17,0.0026994181732145073
2025-01-16,0.0052922637806982475
2025-01-15,0.013627397260273844
2025-01-14,0.0037786076903190136
2025-01-13,-0.006687172538885511
2025-01-10,-0.011374991223000674
2025-01-09,-0.0011868603766663766
2025-01-08,-0.006932501861703466
2025-01-07,0.0011155865679086663
2025-01-06,0.006581007396210037
2025-01-03,-0.0005773267075650512
2025-01-02,-0.0006686041809329524
2025-01-01,4.853007786387309e-05
2024-12-31,0.0014904739275067858
2024-12-30,-0.005889205628298311
2024-12-27,0.008429156109920122
2024-12-26,0.001338978364928467
2024-12-25,0.000276545673415729
2024-12-24,0.0020811258727959636
2024-12-23,0.002074553235976273
2024-12-20,-0.0023250507925816066
2024-12-19,-0.020876882243746286
2024-12-18,-0.0057063981468749025
2024-12-17,-0.004312682657118039
2024-12-16,-0.001850129035988135
2024-12-13,-0.007325433969352146
2024-12-12,-0.0006778211699194348
2024-12-11,0.0012581571391281354
2024-12-10,-0.010665495958474325
2024-12-09,0.00020147125676750477
2024-12-06,-0.0027767045308194627
2024-12-05,0.005605259204384927
2024-12-04,-0.0006885269664435034
2024-12-03,0.010356406849874045
2024-12-02,0.0013880086527935376
2024-11-29,0.0050060535874085765
2024-11-28,0.003417440036340036
2024-11-27,0.007975509117529533
2024-11-26,-0.005353852019741923
2024-11-25,0.0067441128959166985
2024-11-22,0.002378076803864815
2024-11-21,0.00427738033263747
2024-11-20,-0.007954297397017474
2024-11-19,0.004390327376177838
2024-11-18,0.001660488933644677
2024-11-15,-0.0034376734850748436
2024-11-14,0.0012506547230921594
2024-11-13,-0.006615414020855082
2024-11-12,-0.013487112605605422
2024-11-11,-0.00299743599116431
2024-11-08,-0.004636439713289309
2024-11-07,0.01470991561181445
2024-11-06,-0.010107760421017353
2024-11-05,0.0035786704950930837
2024-11-04,0.0027952774523041235
2024-11-01,0.00047310900957264757
2024-10-31,-0.008960620158269594
2024-10-30,-0.0009576599786608186
2024-10-29,-0.002745712743429052
2024-10-28,0.0034217502486888485
2024-10-25,-0.00041647795009547295
2024-10-24,0.0025731494723215675
2024-10-23,-0.009742659410065135
2024-10-22,-0.008049259416864518
2024-10-21,-0.007934529955393677
2024-10-18,0.0030457318939656197
2024-10-17,0.0017171242257609798
2024-10-16,-0.004882117211497339
2024-10-15,0.0006615574079162911
2024-10-14,0.0012075264050868117
2024-10-11,0.0031740677134446393
2024-10-10,-0.0010977060496367708
2024-10-09,0.002620923363586547
2024-10-08,-0.005533552571294842
2024-10-07,0.003955760896230176
2024-10-04,-0.0019739761592646454
2024-10-03,-0.005720690337206236
2024-10-02,-0.011064021867241758
2024-10-01,-0.0043444608124640904
2024-09-30,-0.013473570126607326
2024-09-27,0.01042833320889014
2024-09-26,0.01212667768328557
2024-09-25,-0.0018054081781470055
2024-09-24,0.006107063347500441
2024-09-23,0.004646055935666915
2024-09-20,-0.006905812392096755
2024-09-19,0.0120830331734183
2024-09-18,-0.001927519160458302
2024-09-17,-0.00029057319385827896
2024-09-16,0.0033297018612572504
2024-09-13,0.010178616638163218
2024-09-12,0.012545449789426844
2024-09-11,-0.0026766427699338458
2024-09-10,-0.004704929270268665
2024-09-09,-0.002713788531653938
2024-09-06,-0.0036790315839443366
2024-09-05,-0.001854131365207179
2024-09-04,-0.007711964021055895
2024-09-03,-0.005959063822437161
2024-09-02,-0.001946995086879566
2024-08-30,0.00351078931702431
2024-08-29,-0.0008845463649719276
2024-08-28,-0.00044207766339099397
2024-08-27,0.002741261591766131
2024-08-26,0.0009588314496715711
2024-08-23,0.012010632532452492
2024-08-22,0.000531909399820174
2024-08-21,0.002438254189293332
2024-08-20,0.002725205817925014
2024-08-19,0.009103861545875613
2024-08-16,0.010715571461849649
2024-08-15,0.004061237507973603
2024-08-14,0.011278235907580925
2024-08-13,0.01284417656250847
2024-08-12,-0.00019597275978633366
2024-08-09,0.0088972369136473
2024-08-08,-0.0013821017819241055
2024-08-07,0.009948209488464865
2024-08-06,0.015553805478989657
2024-08-05,-0.03719711002068915
2024-08-02,-0.019447689856611716
2024-08-01,-0.01757717732131958
2024-07-31,0.016574380515953946
2024-07-30,0.00030240812363735436
2024-07-29,0.0021533161068043594
2024-07-26,0.004920896981742917
2024-07-25,-0.012462867303704606
2024-07-24,-0.0029093625707611315
2024-07-23,0.0003315562619399248
2024-07-22,0.00309883542913858
2024-07-19,-0.009423306210387561
2024-07-18,-0.003761396196926281
2024-07-17,0.006180184619255513
2024-07-16,-0.0029633423575035067
2024-07-15,-0.004080740362894408
2024-07-12,0.00543742771465805
2024-07-11,0.014235593229335208
2024-07-10,0.007820732966368649
2024-07-09,-0.004997924184843239
2024-07-08,-0.0006914599378750053
2024-07-05,-0.002101866202416147
2024-07-04,0.0073625733182909325
2024-07-03,0.01163482550466255
2024-07-02,0.001533102555351551
2024-07-01,0.002928488378410643
2024-06-28,3.8033763114730945e-05
2024-06-27,0.00034242108009396865
2024-06-26,-0.005690753741143695
2024-06-25,-4.323272717454696e-05
2024-06-24,0.009602531576506701
2024-06-21,-0.008047756153529817
2024-06-20,0.001159527086336043
2024-06-19,0.001405325042458161
2024-06-18,0.007814294307431524
2024-06-17,-0.0038620975166004934
2024-06-14,-0.008918593539958164
2024-06-13,-0.016434268236993343
2024-06-12,0.014053716427232965
2024-06-11,-0.008562887038223388
2024-06-10,-0.002178672448050034
2024-06-07,-0.007675189368911206
2024-06-06,0.005490358653825744
2024-06-05,-0.003780538170727765
2024-06-04,-0.0019974635383640527
2024-06-03,0.006552912642015407
2024-05-31,0.007777783733657895
2024-05-30,0.005194161417725773
2024-05-29,-0.01520232624775808
2024-05-28,-0.0018801671495077832
2024-05-27,0.0068523100550319516
2024-05-24,0.0003787535274757392
2024-05-23,-0.001347823770710077
2024-05-22,-0.007177349828367818
2024-05-21,-0.001246678605199003
2024-05-20,0.0027226162541249543
2024-05-17,0.0012144675434875296
2024-05-16,0.002045967849076513
2024-05-15,0.007139760545062268
2024-05-14,0.003027748997460833
2024-05-13,0.0023353045312439757
2024-05-10,0.005399118180096751
2024-05-09,0.004264913615125598
2024-05-08,-0.006429115092496218
2024-05-07,0.007001407891804368
2024-05-06,0.003299556059730202
2024-05-03,0.010337113322533398
2024-05-02,0.008569523174391414
2024-05-01,-0.004354634337979335
2024-04-30,-0.002555328660522216
2024-04-29,0.0059181452776977395
2024-04-26,0.0037167678051008846
2024-04-25,-0.0071919759677356865
2024-04-24,0.0005313819806156417
2024-04-23,0.010442184860789405
2024-04-22,0.008523095841112882
2024-04-19,-0.004492287304234566
2024-04-18,0.005141896010656177
2024-04-17,-0.002196415899798354
2024-04-16,-0.017175435197741784
2024-04-15,-0.0032000882782973195
2024-04-12,-0.003283069917840775
2024-04-11,-0.005338642803225047
2024-04-10,-0.009309836563055396
2024-04-09,0.0004499791274741316
2024-04-08,0.006938454651657988
2024-04-05,-0.009093220384825629
2024-04-04,0.006555627548881393
2024-04-03,0.0036559374829223668
2024-04-02,-0.0043419592138769225
2024-04-01,-0.009383977706989177
2024-03-29,0.002642671854734102
2024-03-28,-0.0010203585831591866
2024-03-27,0.003929454103976049
2024-03-26,0.0010362806747217235
2024-03-25,-0.0011272429696348452
2024-03-22,-0.0005362365940851932
2024-03-21,0.011184260973392313
2024-03-20,-0.0003832508431518278
2024-03-19,0.00048203330411933365
2024-03-18,0.0031761382993922282
2024-03-15,-0.0009936156079994873
2024-03-14,-0.0023167165061942496
2024-03-13,0.0019755687991833693
2024-03-12,0.0027182884687342312
2024-03-11,-0.01037372642768064
2024-03-08,0.005315712831068575
2024-03-07,0.009232299234785524
2024-03-06,0.007851435253501293
2024-03-05,0.0018800767651521166
2024-03-04,-0.0013204446053987073
2024-03-01,0.00588449575475658
2024-02-29,0.0016784928369335539
2024-02-28,-0.0033624823064054565
2024-02-27,0.002068756727664045
2024-02-26,-0.0007282994767447981
2024-02-23,0.0030738798882838925
2024-02-22,0.007969684611201622
2024-02-21,-0.002643888549928697
2024-02-20,0.0023726874791185626
2024-02-19,0.0022133561857631268
2024-02-16,0.007098724858682903
2024-02-15,0.009934195335949969
2024-02-14,0.0012078760453329007
2024-02-13,-0.007536780521380071
2024-02-12,0.00270309130122226
2024-02-09,0.0004660690242470622
2024-02-08,-0.004410989665681431
2024-02-07,0.0007682164765236976
2024-02-06,0.005059002489167463
2024-02-05,-0.008330952516999002
2024-02-02,-0.0036039010948345496
2024-02-01,-0.006302437810100758
2024-01-31,0.008702748356464562
2024-01-30,0.0013543244092688589
2024-01-29,0.0026240854374717237
2024-01-26,0.0016758013142412764
2024-01-25,-0.002758589113302401
2024-01-24,0.010455762524650192
2024-01-23,-0.005006070579841149
2024-01-22,0.008987407179475326
2024-01-19,0.002292737144087509
2024-01-18,0.003076114872752722
2024-01-17,-0.013190484419100201
2024-01-16,-0.011760285981010532
2024-01-15,-0.0011882764306222482
2024-01-12,0.00861322491297889
2024-01-11,-0.002431238844904149
2024-01-10,0.0007155819398567687
2024-01-09,-0.0030533392687966954
2024-01-08,0.001755178347845554
2024-01-05,0.0036378868123734254
2024-01-04,0.008372389052826446
2024-01-03,-0.011303959818312892
2024-01-02,-0.0077650504614755755
2024-01-01,0.0001532810663820161
2023-12-29,-0.001700227263710885
2023-12-28,0.0026594082248450057
2023-12-27,0.010003673178906825
2023-12-26,0.00026982186016333287
2023-12-25,-0.00020089080723662
2023-12-22,0.0044565900456037255
2023-12-21,0.0009810654370647764
2023-12-20,0.0025572932035013984
2023-12-19,0.007502098489087894
2023-12-18,-0.004953423894760056
2023-12-15,-0.0032722059061582875
2023-12-14,0.022003214218188738
2023-12-13,0.0012778645463580318
2023-12-12,0.0003373280071015117
2023-12-11,-5.918000189342187e-06
2023-12-08,-0.0017132796899554936
2023-12-07,0.001277728482697471
2023-12-06,0.00838681968934174
2023-12-05,-0.001631748829786006
2023-12-04,-0.003341623091030921
2023-12-01,0.004782948371590878
2023-11-30,0.00031021255525653935
2023-11-29,0.0011467136500731279
2023-11-28,0.004385017756022513
2023-11-27,-0.0022265316382963363
2023-11-24,0.006142506142506221
2023-11-23,0.004488428082316087
2023-11-22,-0.004126530882716084
2023-11-21,-0.002199981967360931
2023-11-20,0.004473989276916335
2023-11-17,0.011302229305196754
2023-11-16,-0.004758258586742503
2023-11-15,0.007820969016223644
2023-11-14,0.021572786255482423
2023-11-13,0.006055303426093062
2023-11-10,-0.007205259276849452
2023-11-09,0.009055023772590376
2023-11-08,-0.0044946077262055795
2023-11-07,-0.011884529022813894
2023-11-06,0.002649385541569238
2023-11-03,0.014198220018796448
2023-11-02,0.01716870368588208
2023-11-01,0.011066496279815041
2023-10-31,-0.002420195039247286
2023-10-30,0.0029139949637859708
2023-10-27,0.004151270471237645
2023-10-26,-0.008112370880790087
2023-10-25,-0.00010987661502470658
2023-10-24,0.000795622137700791
2023-10-23,-0.001601611944925252
2023-10-20,-0.00863040360581846
2023-10-19,-0.010873351107283158
2023-10-18,-0.008152907849529267
2023-10-17,0.003795592824942462
2023-10-16,0.001079313783657554
2023-10-13,-0.012453874538745358
2023-10-12,-0.003113096754550071
2023-10-11,0.001661832621711934
2023-10-10,0.021249276965224384
2023-10-09,0.0007315149356268424
2023-10-06,0.005191948643187727
2023-10-05,0.011067725168731224
2023-10-04,-0.010054078269495448
2023-10-03,-0.015263711817087522
2023-10-02,-0.015339840768481383
2023-09-29,0.0006085028965980843
2023-09-28,0.004816601051915725
2023-09-27,-0.005929233727168359
2023-09-26,-0.005366891829369891
2023-09-25,-0.009071514588389284
2023-09-22,-0.0036603934466167276
2023-09-21,-0.013589503280224902
2023-09-20,0.003756882089381186
2023-09-19,0.0023331298392799127
2023-09-18,-0.005673520166839863
2023-09-15,0.0029657313360860194
2023-09-14,0.009492804332613236
2023-09-13,-0.0007236066012380471
2023-09-12,-0.001293519648745689
2023-09-11,0.00837727114066844
2023-09-08,-0.0014125848468170554
2023-09-07,-0.001148316006792216
2023-09-06,-0.002206240858117936
2023-09-05,-0.009220624732046323
2023-09-04,0.0009973283688542445
2023-09-01,-0.001370202029347678
2023-08-31,-0.0024807172403826794
2023-08-30,0.008611527787055984
2023-08-29,0.010351217357156939
2023-08-28,0.011437756387580489
2023-08-25,-0.007862816329043731
2023-08-24,-0.0033567137342980224
2023-08-23,0.006317388565711957
2023-08-22,0.0046219034797658765
2023-08-21,-0.0007315243603810417
2023-08-18,-0.005370642133951553
2023-08-17,-0.0070653637988881135
2023-08-16,-0.007142553204422919
2023-08-15,-0.002474001758481781
2023-08-14,-0.007845071863024078
2023-08-11,-0.009292040672793767
2023-08-10,0.008651007881494976
2023-08-09,0.003771558226824512
2023-08-08,-0.005664294543316184
2023-08-07,-0.0008692889216621591
2023-08-04,0.008769118189570158
2023-08-03,-0.004976531471897916
2023-08-02,-0.01740734608925998
2023-08-01,-0.009145501948032875
2023-07-31,0.0015961223615568176
2023-07-28,0.0016045609498060998
2023-07-27,0.0019610498978253066
2023-07-26,0.0009431348623907265
2023-07-25,0.00251741805095107
2023-07-24,0.0033500142301490232
2023-07-21,-0.0029086953437227336
2023-07-20,-0.0016172634014472997
2023-07-19,0.000767903976561124
2023-07-18,0.005786665716084993
2023-07-17,-0.005053997978400782
2023-07-14,-0.000767854084097741
2023-07-13,0.011706425088440442
2023-07-12,0.02068275664367225
2023-07-11,0.007156547165638738
2023-07-10,0.0015627499477033346
2023-07-07,0.007150824141777257
2023-07-06,-0.017616908336072656
2023-07-05,-0.005948310812855073
2023-07-04,-0.0010336823270546969
2023-07-03,0.004487245656965566
2023-06-30,0.008277365202005837
2023-06-29,0.0005819580745149988
2023-06-28,0.004442530150135404
2023-06-27,0.003482427325940396
2023-06-26,0.001174536058256903
2023-06-23,-0.01284546991230906
2023-06-22,-0.004948811677981002
2023-06-21,0.00044346436794162614
2023-06-20,-0.005647908763621423
2023-06-19,-0.006880830258855997
2023-06-16,0.002966269960650303
2023-06-15,0.0014702515094180413
2023-06-14,0.009685701422435189
2023-06-13,0.009774228229150639
2023-06-12,0.00021506697800166563
2023-06-09,0.002346651556119461
2023-06-08,0.004883332301788723
2023-06-07,-0.0012486709690181508
2023-06-06,0.002982187474812603
2023-06-05,0.0017950087576552587
2023-06-02,0.01430722417171193
2023-06-01,0.013252050684625427
2023-05-31,-0.01613450233633129
2023-05-30,-0.00421518718182845
2023-05-29,0.002627305162435256
2023-05-26,0.002798143793151242
2023-05-25,-0.009430201559658236
2023-05-24,-0.014153868826487614
2023-05-23,-0.005283475244017177
2023-05-22,0.002897485374743436
2023-05-19,0.0044609894166871555
2023-05-18,-0.0013273031167042593
2023-05-17,-0.005098734486764123
2023-05-16,-0.003945974253735884
2023-05-15,0.003918643819118772
2023-05-12,-0.0011967784677572313
2023-05-11,-0.005863820953144083
2023-05-10,-0.002482606615843874
2023-05-09,-0.002006272623443106
2023-05-08,0.004967721953322846
2023-05-05,0.009199445949424678
2023-05-04,-0.004004443956097781
2023-05-03,0.006141827070716976
2023-05-02,-0.010104571984435706
2023-05-01,-0.0014812656322090723
2023-04-28,0.005395507812499867
2023-04-27,-0.0005734014908437279
2023-04-26,0.00045771059264376746
2023-04-25,-0.007306212704086379
2023-04-24,0.004136630471150093
2023-04-21,-0.002082220387548017
2023-04-20,-0.001030940338876185
2023-04-19,-0.002474184396304979
2023-04-18,0.008203120235176442
2023-04-17,-0.004541315038552596
2023-04-14,0.0002915062370187904
2023-04-13,0.007735712799422201
2023-04-12,0.007777373455781333
2023-04-11,0.012362868934857607
2023-04-10,-0.006938416131352487
2023-04-07,0.00016124031007747064
2023-04-06,0.0002543282322948759
2023-04-05,-0.008030077408715641
2023-04-04,0.004673648289420074
2023-04-03,0.008824831766899521
2023-03-31,0.003059041375254923
2023-03-30,0.012503166962249734
2023-03-29,0.007974155818452289
2023-03-28,0.00788906405842793
2023-03-27,0.007553163900414939
2023-03-24,-0.0157176314429206
2023-03-23,0.006370776631066555
2023-03-22,0.005501779037705212
2023-03-21,0.011376920916684519
2023-03-20,0.007388449544061038
2023-03-17,-0.0013797272082204382
2023-03-16,0.004454592850213546
2023-03-15,-0.025305056508622692
2023-03-14,-0.002962962962962945
2023-03-13,-0.015625
2023-03-10,-0.003265814660298627
2023-03-09,0.0023083763788764866
2023-03-08,-0.0006492033077853954
2023-03-07,-0.012172267154802574
2023-03-06,0.006687810259238702
2023-03-03,0.009248364772713069
2023-03-02,-0.00085957349985466
2023-03-01,0.0025536229129043964
2023-02-28,-0.0013036242018465982
2023-02-27,0.010629384941065245
2023-02-24,-0.009464501783304713
2023-02-23,-0.002035719930456814
2023-02-22,-0.008872680790270149
2023-02-21,-0.0035651402954507416
2023-02-20,0.004755213169054695
2023-02-17,-0.001797220882830075
2023-02-16,0.004990622915329368
2023-02-15,-0.004254999154013395
2023-02-14,0.004260541220893588
2023-02-13,0.003764908025065683
2023-02-10,-0.008418520745640423
2023-02-09,0.006030587745996963
2023-02-08,0.004869492534289144
2023-02-07,0.0046503934703641114
2023-02-06,-0.013827284419210106
2023-02-03,-0.010921162855635824
2023-02-02,0.004443973523142297
2023-02-01,0.005389078968806027
2023-01-31,-4.3862672239436407e-05
2023-01-30,-0.0017139675847444025
2023-01-27,0.0035657114159264314
2023-01-26,-0.0007903601156685758
2023-01-25,0.0017846258255467262
2023-01-24,0.0023367723568017418
2023-01-23,0.006000544928050466
2023-01-20,0.006492305533765785
2023-01-19,-0.013755755151332205
2023-01-18,0.0066864220044071665
2023-01-17,0.004247634550818891
2023-01-16,-0.002138311305131202
