Date,RAFI Fundamental High Liquidity US All Index
2024-03-01,0.004694383127210822
2024-02-29,0.0048722369670082255
2024-02-28,-0.0015763870755600706
2024-02-27,0.003600892943802725
2024-02-26,-0.004733384853168654
2024-02-23,0.002100616632624508
2024-02-22,0.010219249349683768
2024-02-21,0.0028440294994511728
2024-02-20,-0.0023188689398758733
2024-02-16,-0.00498456925338564
2024-02-15,0.011601453628655056
2024-02-14,0.008692283239291054
2024-02-13,-0.01704911629723649
2024-02-12,0.005834053586862842
2024-02-09,0.0029947198360784633
2024-02-08,0.0016774881095695804
2024-02-07,0.003962671633214843
2024-02-06,0.0038885739574940903
2024-02-05,-0.00795209013684306
2024-02-02,0.0038725907731316234
2024-02-01,0.009660000000000002
2024-01-31,-0.014020965999999913
2024-01-30,0.0024238750000000753
2024-01-29,0.005123221000000067
2024-01-26,0.0015509449999999703
2024-01-25,0.009695610999999937
2024-01-24,-0.0028065299999999738
2024-01-23,0.001954830000000296
2024-01-22,0.005224172999999999
2024-01-19,0.008841287000000086
2024-01-18,0.004210062999999931
2024-01-17,-0.007077176999999879
2024-01-16,-0.006701302000000076
2024-01-12,-0.0007711519999999972
2024-01-11,-0.003170828999999986
2024-01-10,0.0012389629999998153
2024-01-09,-0.005207897999999989
2024-01-08,0.009214507999999899
2024-01-05,0.0032984149999999435
2024-01-04,-0.0034421330000000694
2024-01-03,-0.009376153999999914
2024-01-02,0.0013931860000000462
2023-12-29,-0.003926955999999926
2023-12-28,0.0001888159999996475
2023-12-27,0.0009164710000000298
2023-12-26,0.006093396000000029
2023-12-22,0.0029343540000001944
2023-12-21,0.011052808999999941
2023-12-20,-0.014768671000000011
2023-12-19,0.009543952000000022
2023-12-18,0.003280595999999969
2023-12-15,-0.004153490000000093
2023-12-14,0.012391167999999952
2023-12-13,0.017779866000000144
2023-12-12,-2.1500000000007624e-05
2023-12-11,0.00527992399999988
2023-12-08,0.003996783000000281
2023-12-07,0.007075136000000093
2023-12-06,-0.0027541110000000035
2023-12-05,-0.0061362020000002016
2023-12-04,-0.0006271070000000156
2023-12-01,0.01173701100000013
2023-11-30,0.006583889000000065
2023-11-29,0.000390541000000022
2023-11-28,-0.00038832300000002373
2023-11-27,-0.0026034470000000365
2023-11-24,0.0027697170000000604
2023-11-22,0.004963472999999885
2023-11-21,-0.00346566299999973
2023-11-20,0.004675747999999924
2023-11-17,0.005548238999999899
2023-11-16,-0.0048750909999999426
2023-11-15,0.004829019000000212
2023-11-14,0.023948062000000103
2023-11-13,-0.001167770999999873
2023-11-10,0.01254592600000004
2023-11-09,-0.007978352999999938
2023-11-08,-0.00416979999999989
2023-11-07,-0.0025087910000001212
2023-11-06,-0.0035723049999999423
2023-11-03,0.01214617200000001
2023-11-02,0.019452854000000075
2023-11-01,0.005766221000000016
2023-10-31,0.00754740900000006
2023-10-30,0.011977512000000079
2023-10-27,-0.009487924999999953
2023-10-26,-0.004928270000000068
2023-10-25,-0.01203231199999999
2023-10-24,0.006256239999999913
2023-10-23,-0.006370353999999967
2023-10-20,-0.011038706999999981
2023-10-19,-0.008411721999999844
2023-10-18,-0.01280679100000015
2023-10-17,0.005090019000000057
2023-10-16,0.011720364000000538
2023-10-13,-0.002270105999999994
2023-10-12,-0.010001862999999944
2023-10-11,0.0012551370000000173
2023-10-10,0.0071911479999999806
2023-10-09,0.0088866219999999
2023-10-06,0.00736307100000011
2023-10-05,-0.00273470000000009
2023-10-04,0.0021559540000000155
2023-10-03,-0.012396465999999884
2023-10-02,-0.006902328999999874
2023-09-29,-0.004965431999999881
2023-09-28,0.006917134000000047
2023-09-27,0.0031655760000000033
2023-09-26,-0.013986022999999737
2023-09-25,0.004640897000000033
2023-09-22,-0.003394517999999791
2023-09-21,-0.012875953999999967
2023-09-20,-0.005670725999999848
2023-09-19,-0.0020762609999999126
2023-09-18,-0.00011717099999997149
2023-09-15,-0.008908533000000052
2023-09-14,0.011448142000000106
2023-09-13,-0.002140223000000052
2023-09-12,0.000368531999999977
2023-09-11,0.0032945210000001612
2023-09-08,0.00223769000000007
2023-09-07,-0.0024652360000003704
2023-09-06,-0.003702482000000118
2023-09-05,-0.01043443300000002
2023-09-01,0.0049143519999999
2023-08-31,-0.0016000269999997263
2023-08-30,0.002787647999999976
2023-08-29,0.011897570000000135
2023-08-28,0.007223291000000076
2023-08-25,0.004338269000000006
2023-08-24,-0.010304047999999733
2023-08-23,0.00777723599999991
2023-08-22,-0.0049896360000000195
2023-08-21,0.0002799430000000047
2023-08-18,0.0022556499999999424
2023-08-17,-0.007264009000000127
2023-08-16,-0.007553559999999848
2023-08-15,-0.01356955999999998
2023-08-14,0.0016329310000000596
2023-08-11,0.0017758430000001102
2023-08-10,-0.0006695789999998647
2023-08-09,-0.004599741000000157
2023-08-08,-0.0030959289999998862
2023-08-07,0.009137634000000006
2023-08-04,-0.0024971960000000903
2023-08-03,-0.0028612019999999516
2023-08-02,-0.009794370000000052
2023-08-01,-0.0029732200000001097
2023-07-31,0.004032438000000083
2023-07-28,0.007341529000000291
2023-07-27,-0.0053649770000000485
2023-07-26,0.0030407400000003193
2023-07-25,0.0008844100000000577
2023-07-24,0.005074747999999962
2023-07-21,3.605099999992589e-05
2023-07-20,-0.0011274879999999543
2023-07-19,0.00657026400000027
2023-07-18,0.008245356999999842
2023-07-17,0.0009621890000000022
2023-07-14,-0.006639091000000263
2023-07-13,0.005050441999999933
2023-07-12,0.004684013999999959
2023-07-11,0.010677920000000007
2023-07-10,0.004997015000000049
2023-07-07,0.002593053000000234
2023-07-06,-0.010217235000000269
2023-07-05,-0.004649522999999989
2023-07-03,0.003906474000000326
2023-06-30,0.008764685999999688
2023-06-29,0.006618968999999808
2023-06-28,0.00029290500000000996
2023-06-27,0.011581884999999792
2023-06-26,0.0024846880000000127
2023-06-23,-0.0072284440000000005
2023-06-22,-0.0010371660000001448
2023-06-21,-0.0017482989999999532
2023-06-20,-0.008190201000000008
2023-06-16,-0.0034846409999998995
2023-06-15,0.01206776599999948
2023-06-14,-0.004736148999999856
2023-06-13,0.00841649400000044
2023-06-12,0.006126955000000045
2023-06-09,-0.0019265680000000174
2023-06-08,0.001326154000000468
2023-06-07,0.00805159100000008
2023-06-06,0.009214221999999994
2023-06-05,-0.00478594599999993
2023-06-02,0.021732410000000035
2023-06-01,0.008552836000000008
2023-05-31,-0.00806709200000022
2023-05-30,-0.001876336000000034
2023-05-26,0.010258665000000278
2023-05-25,-0.0023343759999999714
2023-05-24,-0.00851649099999996
2023-05-23,-0.006982688999999875
2023-05-22,0.0007333979999999407
2023-05-19,-0.0036896659999999804
2023-05-18,0.007299090999999702
2023-05-17,0.01478129199999989
2023-05-16,-0.011540627000000137
2023-05-15,0.005823939999999972
2023-05-12,-0.0014170430000000067
2023-05-11,-0.003416870999999988
2023-05-10,3.424729999990106e-05
2023-05-09,-0.0034866529999999507
2023-05-08,-3.6799999998393673e-06
2023-05-05,0.01912095199999997
2023-05-04,-0.011051080999999963
2023-05-03,-0.007018079000000177
2023-05-02,-0.015878836999999923
2023-05-01,-0.001071162999999875
2023-04-28,0.009497596999999747
2023-04-27,0.01848535600000001
2023-04-26,-0.008488852000000047
2023-04-25,-0.01642887500000001
2023-04-24,0.0022784549999999015
2023-04-21,-0.0005907330000000099
2023-04-20,-0.006382270000000023
2023-04-19,-0.0027655170000000506
2023-04-18,0.0007124220000001014
2023-04-17,0.0034788969999999253
2023-04-14,-0.0020929859999998524
2023-04-13,0.008863612000000076
2023-04-12,-0.005580298000000039
2023-04-11,0.00521185600000007
2023-04-10,0.005773897999999944
2023-04-06,0.0003252019999999689
2023-04-05,0.000523977999999925
2023-04-04,-0.010676926000000031
2023-04-03,0.006665409000000011
2023-03-31,0.013624816999999956
2023-03-30,0.004617501000000024
2023-03-29,0.01313704899999979
2023-03-28,0.0016309370000002765
2023-03-27,0.008077539000000078
2023-03-24,0.006108100000000061
2023-03-23,-0.002929830999999994
2023-03-22,-0.018777708999999865
2023-03-21,0.014707749999999908
2023-03-20,0.012152953999999827
2023-03-17,-0.01586968600000016
2023-03-16,0.014123805999999961
2023-03-15,-0.015302311000000013
2023-03-14,0.013739847999999943
2023-03-13,-0.011523865000000022
2023-03-10,-0.015557340000000086
2023-03-09,-0.019508901000000023
2023-03-08,-0.000263836999999989
2023-03-07,-0.014260782000000027
2023-03-06,-0.004030551000000049
2023-03-03,0.012834881000000076
2023-03-02,0.006803948000000171
2023-03-01,-0.00036641799999992397
2023-02-28,-0.0035755409999999044
2023-02-27,0.0012215730000000313
2023-02-24,-0.006782372999999842
2023-02-23,0.0026343689999999143
2023-02-22,-0.0010884689999998143
2023-02-21,-0.02068470400000011
2023-02-17,-0.0022507080000000457
2023-02-16,-0.009227797000000093
2023-02-15,0.0030960870000003027
2023-02-14,-0.0014417610000000414
2023-02-13,0.010434638999999635
2023-02-10,0.007094893000000324
2023-02-09,-0.009622345000000032
2023-02-08,-0.010268853999999994
2023-02-07,0.009900669999999945
2023-02-06,-0.007745867000000017
2023-02-03,-0.009455906999999986
2023-02-02,0.009916353999999794
2023-02-01,0.00716110099999967
2023-01-31,0.016822067999999968
2023-01-30,-0.010895586000000068
2023-01-27,-0.0005626229999998733
2023-01-26,0.009498285999999911
2023-01-25,0.0033486799999999928
2023-01-24,-0.0006576870000001289
2023-01-23,0.010221298000000267
2023-01-20,0.01655865099999998
2023-01-19,-0.006802592000000107
2023-01-18,-0.016039318999999996
2023-01-17,-0.00425362699999976
2023-01-13,0.0029564929999998935
2023-01-12,0.005619188999999913
2023-01-11,0.010194422000000092
2023-01-10,0.00838464899999991
2023-01-09,-0.0024845690000000475
2023-01-06,0.022547456000000077
2023-01-05,-0.005137199999999953
2023-01-04,0.011086947999999985
2023-01-03,-0.0028805010000001463
2022-12-30,-0.0015870670000001086
2022-12-29,0.015241279000000052
2022-12-28,-0.014292232999999932
2022-12-27,0.0009500940000000124
2022-12-23,0.009479403999999914
2022-12-22,-0.01206298699999997
2022-12-21,0.014462693000000026
2022-12-20,0.003336453999999822
2022-12-19,-0.007478582999999928
2022-12-16,-0.009456169000000014
2022-12-15,-0.021231311999999947
2022-12-14,-0.005581433999999996
2022-12-13,0.004463402000000061
2022-12-12,0.015511926000000287
2022-12-09,-0.00910604100000001
